candle_end_time,big_open,big_close,big_amp,small_open,small_close,small_amp,big_mom,small_mom,style,pos,strategy_amp,trade_time,strategy_amp_adjust,big_net,small_net,strategy_net,excess_return,peak,drawdown
2017-03-09,3262.7893,3249.627,-0.0058869870292824755,6484.5815,6439.3822,-0.008881763918905383,0.019230476092977344,0.0069921988461201234,big,big,-0.0058869870292824755,2017-03-09,-0.004133650373004283,1.0,1.0,0.9958663496269957,-0.004133650373004283,0.9958663496269957,0.0
2017-03-10,3245.9388,3249.4352,-5.9022158543142744e-05,6436.7583,6447.9165,0.0013253290043879762,0.019430810891107653,0.007599662593507972,big,big,-5.9022158543142744e-05,,-5.9022158543142744e-05,0.9999409778414569,1.001325329004388,0.9958075714454202,-0.005517757558967773,0.9958663496269957,-5.902215854319153e-05
2017-03-13,3246.6916,3270.6639,0.0065330430346788315,6444.5584,6507.8964,0.009302214133821263,0.03203828406682163,0.021388543014702277,big,big,0.0065330430346788315,,0.0065330430346788315,1.006473635281834,1.0106398716324059,1.0023132251639322,-0.008326646468473697,1.0023132251639322,0.0
2017-03-14,3270.1013,3273.6999,0.000928251906287203,6508.369,6493.4846,-0.002214509745422477,0.029141068470215803,0.012168654461402584,big,big,0.000928251906287203,,0.000928251906287203,1.0074078963524122,1.0084017997875634,1.0032436243258875,-0.005158175461675851,1.0032436243258875,0.0
2017-03-15,3270.1291,3282.388,0.0026539085027310616,6486.3,6486.0616,-0.0011431458542304762,0.03376978961145749,0.014409498461219972,big,big,0.0026539085027310616,,0.0026539085027310616,1.0100814647342602,1.0072490494507378,1.0059061411107968,-0.0013429083399409958,1.0059061411107968,0.0
2017-03-16,3291.1633,3296.5103,0.004302446877090693,6499.8323,6543.3407,0.008831106383571763,0.043622062908765136,0.033382518706123854,big,big,0.004302446877090693,,0.004302446877090693,1.0144272865778134,1.0161441729611886,1.0102339988462652,-0.00591017411492345,1.0102339988462652,0.0
2017-03-17,3301.1151,3264.4914,-0.009712968286493706,6543.5573,6483.2463,-0.009184054866652414,0.03643873568936096,0.03354061813360465,big,big,-0.009712968286493706,,-0.009712968286493706,1.0045741865143292,1.006811849124284,1.0004216280535336,-0.006390221070750268,1.0102339988462652,-0.009712968286493774
2017-03-20,3270.3307,3269.4123,0.0015074017349225866,6484.5404,6498.3416,0.0023283551636776867,0.03322703297809748,0.04902354972813261,small,big,0.0015074017349225866,,0.001407250994749143,1.0060884833859394,1.0091560646920446,1.0018294723847805,-0.007326592307264068,1.0102339988462652,-0.008319385876027804
2017-03-21,3270.7921,3287.2872,0.005467312886784148,6494.7728,6515.9458,0.0027090296391929503,0.03228476662620694,0.08036561096692307,small,small,0.0027090296391929503,2017-03-21,0.0031596902932375937,1.0115890839164003,1.0118898983818665,1.004994943244154,-0.006894955137712433,1.0102339988462652,-0.005185982265588349
2017-03-22,3273.4218,3268.9565,-0.005576239277176764,6486.3011,6499.7928,-0.002478995451435484,0.026485886353468713,0.06868178027080507,small,small,-0.002478995451435484,,-0.002478995451435484,1.0059482211343025,1.0093814279264244,1.002503565351136,-0.006877862575288329,1.0102339988462652,-0.007652121690576302
