candle_end_time,big_open,big_close,big_amp,small_open,small_close,small_amp,big_mom,small_mom,style,pos,strategy_amp,trade_time,strategy_amp_adjust,big_net,small_net,strategy_net,excess_return,peak,drawdown
2023-01-16,3960.4604,4024.6306,0.01635034814520253,6068.9115,6126.1772,0.011305794409889103,0.07028540549855422,0.029185174020166293,big,big,0.01635034814520253,2023-01-16,0.016101102079516316,1.0,1.0,1.0161011020795163,0.016101102079516316,1.0161011020795163,0.0
2023-01-17,4024.8964,4024.6994,1.7094736595169024e-05,6129.7345,6132.6391,0.0010548013531179734,0.04677931494893772,0.020327049287258925,big,big,1.7094736595169024e-05,,1.7094736595169024e-05,1.0000170947365952,1.001054801353118,1.0161184720602103,0.015063670707092358,1.0161184720602103,0.0
2023-01-18,4029.366,4018.3248,-0.0015838698413104257,6139.6912,6151.4557,0.003068271211329021,0.04111717715371399,0.02305750224952874,big,big,-0.0015838698413104257,,-0.0015838698413104257,0.9984331978194471,1.0041263089810724,1.0145090726571158,0.010382763676043405,1.0161184720602103,-0.0015838698413103978
2023-01-19,4013.9384,4046.8916,0.00710913164610294,6145.6211,6204.3261,0.008594778631015654,0.04030630399320212,0.02720302565920618,big,big,0.00710913164610294,,0.00710913164610294,1.005531190862585,1.0127565523243436,1.021721351210801,0.008964798886457404,1.021721351210801,0.0
2023-01-20,4059.5155,4079.3644,0.008024133880927264,6214.0251,6251.4337,0.00759270213085661,0.0465154443697946,0.03358580220467999,big,big,0.008024133880927264,,0.008024133880927264,1.0135997077595147,1.0204461111572156,1.0299197801219184,0.009473668964702808,1.0299197801219184,0.0
2023-01-30,4175.0201,4100.8178,0.005259005545079409,6331.8759,6283.3272,0.005101789690259428,0.052970843634020603,0.04475618484487387,big,big,0.005259005545079409,,0.005259005545079409,1.0189302342431128,1.0256522126065828,1.0353361339565665,0.009683921349983748,1.0353361339565665,0.0
2023-01-31,4101.091,4062.4385,-0.00935893811229549,6266.2956,6289.15,0.0009267064748752496,0.04041373879137322,0.045527818614010895,small,big,-0.00935893811229549,,-0.009458002218484252,1.0093941292400848,1.0266026911529753,1.0255439225047285,-0.0010587686482468328,1.0353361339565665,-0.009458002218484201
2023-02-01,4079.1787,4102.9121,0.009962883130415268,6300.4997,6365.9051,0.012204367839851127,0.03611897729052793,0.05087993770298782,small,small,0.012204367839851127,2023-02-01,0.010279958134540523,1.0194506049822312,1.0391317280211876,1.0360864710932096,-0.0030452569279779684,1.0360864710932096,0.0
2023-02-02,4112.211,4087.7697,-0.003690646943179665,6383.298,6370.1411,0.0006654199102025249,0.015688172723230753,0.039823186962336,small,small,0.0006654199102025249,,0.0006654199102025249,1.0156881727232308,1.039823186962336,1.0367759036597666,-0.0030472833025694257,1.0367759036597666,0.0
2023-02-03,4067.0881,4044.1484,-0.010671173574186343,6354.7135,6343.6861,-0.004152969233287451,0.004832410589471703,0.03441373225435673,small,small,-0.004152969233287451,,-0.004152969233287451,1.004849587934853,1.0355048332588224,1.0324702052300538,-0.0030346280287685268,1.0367759036597666,-0.004152969233287383
2023-02-06,4003.5062,3987.8974,-0.013909232410957095,6314.5995,6302.3349,-0.00651848142360012,-0.0075721604186899105,0.024527397636952664,small,small,-0.00651848142360012,,-0.00651848142360012,0.9908729014782126,1.0287549142391768,1.025740067376841,-0.003014846862335663,1.0367759036597666,-0.010644379604087572
2023-02-07,3998.9418,3991.2551,0.0008419725141373124,6309.2209,6317.2377,0.0023646474261467265,-0.013747959050842917,0.018198849992749233,small,small,0.0023646474261467265,,0.0023646474261467265,0.9917071892262609,1.031187556899268,1.0281655809870593,-0.003021975912208763,1.0367759036597666,-0.008304902382774544
2023-02-08,3997.4697,3976.0573,-0.0038077746521388844,6319.5164,6268.2759,-0.007750507789187622,-0.025324312777745495,0.002694133987216407,small,small,-0.007750507789187622,,-0.007750507789187622,0.9879309917287813,1.023195329707407,1.0201967756430446,-0.0029985540643624464,1.0367759036597666,-0.015991042961355995
2023-02-09,3964.6112,4025.4243,0.01241606855112476,6256.3124,6354.562,0.013765523626680265,-0.01838499140342198,0.011337114514743174,small,small,0.013765523626680265,,0.013765523626680265,1.0001972106458665,1.037280149193203,1.034240318462022,-0.0030398307311811923,1.0367759036597666,-0.00244564441437554
2023-02-10,4017.2126,3995.7754,-0.0073654099022555375,6348.9994,6334.252,-0.0031961290172319856,-0.016409626878043815,0.007171398360668935,small,small,-0.0031961290172319856,,-0.0031961290172319856,0.9928303482063671,1.033964868009368,1.0309347529693942,-0.0030301150399738574,1.0367759036597666,-0.005633956836528917
2023-02-13,3988.7418,4034.0459,0.009577740530661405,6333.2194,6383.8279,0.00782663840971276,-0.016784712497252774,0.0028154362527332832,small,small,0.00782663840971276,,0.00782663840971276,1.002339419672454,1.0420573371596238,1.0390035065048921,-0.0030538306547316374,1.0390035065048921,0.0
2023-02-14,4044.0325,4033.765,-6.963232619638937e-05,6394.6196,6397.2146,0.002096970690578903,-0.013211287318852571,0.004250062843976998,small,small,0.002096970690578903,,0.002096970690578903,1.0022696244470237,1.0442425008535503,1.0411822664054415,-0.0030602344481087673,1.0411822664054415,0.0
2023-02-15,4035.0381,4010.7137,-0.005714586744641759,6398.8735,6384.3479,-0.0020112972292660736,-0.008267426586027415,0.006409806437301491,small,small,-0.0020112972292660736,,-0.0020112972292660736,0.9965420677366017,1.0421422188049017,1.0390881393978593,-0.003054079407042387,1.0411822664054415,-0.002011297229266106
2023-02-16,4013.9499,3985.7312,-0.006228941248037634,6384.2145,6289.4786,-0.014859669536492426,-0.0005431935134538879,-0.00203992650406426,empty,small,-0.014859669536492426,,-0.014958183569538819,0.9903346657454725,1.026656329823434,1.0235452682638155,-0.0031110615596183777,1.0411822664054415,-0.01693939544563667
2023-02-17,3978.3069,3919.8382,-0.016532223748555896,6284.9225,6237.4053,-0.008279430348964056,-0.017893343875714618,-0.012637232251051622,empty,empty,0.0,2023-02-17,0.0,0.973962231465417,1.0181562002483375,1.0235452682638155,0.005389068015478005,1.0411822664054415,-0.01693939544563667
2023-02-20,3921.1066,4020.9741,0.02580103944086254,6248.2555,6346.0678,0.017421106176954693,0.01129681908759217,0.012410414161891037,small,empty,0.0,,0.0,0.9990914694133668,1.0358936075175886,1.0235452682638155,-0.0123483392537731,1.0411822664054415,-0.01693939544563667
2023-02-21,4018.1911,4035.8542,0.0037006207028291715,6349.9071,6383.4248,0.0058866373914252534,0.0025910063691918506,0.004542059704508272,small,small,0.0058866373914252534,2023-02-21,0.005177937382401243,1.002788727989098,1.04199153756114,1.0288451215709387,-0.013146415990201277,1.0411822664054415,-0.011849169192148661
2023-02-22,4007.2494,3989.1988,-0.011560229306598835,6352.0275,6375.0684,-0.0013090778479915022,-0.001645888304933174,0.006443760052489145,small,small,-0.0013090778479915022,,-0.0013090778479915022,0.9911962603474714,1.0406274895215242,1.027498283213276,-0.013129206308248209,1.0411822664054415,-0.01314273555523367
2023-02-23,3989.0403,3986.2018,-0.0007512786778137714,6377.2925,6360.3202,-0.00231341831563725,-0.011860078240557459,-0.003682383104343989,empty,small,-0.00231341831563725,,-0.002413186973805659,0.9904515957315436,1.0382200828275094,1.025018737740618,-0.013201345086891525,1.0411822664054415,-0.01552420665079736
2023-02-24,3981.4468,3939.0902,-0.01181866908995921,6367.6311,6340.8435,-0.003062220043575814,-0.02347057897522531,-0.008811819444043745,empty,empty,0.0,2023-02-24,0.0,0.9787457760719704,1.035040824480232,1.025018737740618,-0.010022086739614133,1.0411822664054415,-0.01552420665079736
2023-02-27,3915.8266,3915.9412,-0.005876737729945791,6318.6393,6307.2057,-0.005304940896270316,-0.023629834261168936,-0.012083019473296486,empty,empty,0.0,,0.0,0.9729939438417032,1.0295499940811377,1.025018737740618,-0.0045312563405197626,1.0411822664054415,-0.01552420665079736
2023-02-28,3931.8986,3943.692,0.007086623261860936,6323.8417,6357.5352,0.007979682666763077,-0.01054742477365267,0.010820706186996043,small,empty,0.0,,0.0,0.9798891853577817,1.037765476323473,1.025018737740618,-0.012746738582855022,1.0411822664054415,-0.01552420665079736
2023-03-01,3942.542,4005.7962,0.01574773080656411,6356.5035,6402.1411,0.007016225407607601,0.02192896635376429,0.026410950078873174,small,small,0.007016225407607601,2023-03-01,0.007078962499589503,0.9953202164690593,1.0450466728255918,1.0322748069464602,-0.012771865879131594,1.0411822664054415,-0.008555139427924808
