candle_end_time,big_open,big_close,big_amp,small_open,small_close,small_amp,big_mom,small_mom,pos,trade_time,strategy_amp_adjust,big_net,small_net,strategy_net
2010-06-22,4081.64,4119.72,0.00800093955987502,1037.04,1035.0,-0.00557263643351269,0.00884019570870942,0.03798940949935825,small,2010-06-22,-0.002027015615813643,1.0,1.0,0.9979729843841864
2010-06-23,4098.26,4094.57,-0.006104783820259696,1026.87,1047.34,0.01192270531400963,0.01000989148961895,0.04902893658790641,small,,0.01192270531400963,0.9938952161797403,1.0119227053140096,1.0098715221883416
2010-06-24,4090.97,4095.29,0.00017584264037484587,1046.76,1050.6,0.0031126472778657543,0.0015309254273017103,0.0223026623073328,small,,0.0031126472778657543,0.9940699853388094,1.0150724637681159,1.0130148960328753
2010-06-25,4079.19,4028.43,-0.01632607214629489,1046.21,1016.28,-0.03266704740148485,-0.010838364963647096,-0.04973491542539765,small,,-0.03272508737864066,0.9778407270397016,0.9819130434782608,0.9798638950443349
2010-06-28,4023.11,3961.38,-0.016644201338983144,1009.22,987.83,-0.027994253552170556,-0.03600109020470532,-0.07432881975354921,big,2010-06-28,-0.015402926725813448,0.9615653491013952,0.9544251207729469,0.9647711232676969
2010-06-29,3960.68,3736.98,-0.056646926071217574,985.57,913.31,-0.07543808145126196,-0.11275250007122717,-0.1526321649254978,big,,-0.056646926071217574,0.9070956278582039,0.8824251207729468,0.9101198047723061
2010-06-30,3699.18,3664.46,-0.01940604445300753,898.29,919.31,0.006569510899913533,-0.13237853285253942,-0.1773365071410674,big,,-0.01940604445300753,0.8894924897808588,0.8882222222222221,0.8924579793833323
2010-07-01,3657.96,3606.59,-0.015792231324669892,914.4,882.19,-0.040378109669208295,-0.14087898999523574,-0.2138745321689538,big,,-0.015792231324669892,0.8754454186206829,0.8523574879227054,0.8783640765253632
2010-07-02,3600.76,3585.58,-0.005825447306181286,878.95,873.12,-0.01028123193416386,-0.13501268925321575,-0.18004582848127415,big,,-0.005825447306181286,0.8703455574650704,0.8435942028985507,0.8732472128819221
2010-07-05,3535.74,3563.88,-0.006052019478020254,857.37,862.27,-0.012426699651823414,-0.10281474917490918,-0.1379713680169552,big,,-0.006052019478020254,0.8650782091986834,0.8331111111111111,0.8679623037404338
2010-07-06,3556.19,3665.33,0.02846616608864494,859.26,893.72,0.03647349438111047,-0.10317786553527997,-0.14131437355880083,big,,0.02846616608864494,0.8897036691814006,0.8634975845410628,0.8926698628373919
2010-07-07,3672.15,3718.66,0.01454984953605809,896.53,908.55,0.016593563979769854,-0.09735127630033114,-0.12217391304347835,big,,0.01454984953605809,0.9026487236996689,0.8778260869565216,0.9056580750270495
2010-07-08,3729.24,3698.34,-0.005464333926736953,912.0,905.51,-0.00334599086456433,-0.09676962416077883,-0.13541925258273335,big,,-0.005464333926736953,0.8977163496548309,0.8748888888888888,0.9007092568816559
2010-07-09,3699.31,3807.6,0.029542984149645513,903.5,932.15,0.029419884926726425,-0.07024899335578194,-0.11274509803921562,big,,0.029542984149645513,0.9242375695435612,0.9006280193236714,0.9273188961811497
2010-07-12,3809.75,3849.52,0.011009559827713122,931.54,930.17,-0.002124121654240252,-0.04441184282710631,-0.08473058605896011,big,,0.011009559827713122,0.9344130183604711,0.8987149758454106,0.937528269048025
2010-07-13,3816.46,3788.75,-0.015786383756935973,924.95,931.08,0.0009783157917371277,-0.04357824798428833,-0.057449156231335397,big,,-0.015786383756935973,0.9196620158651558,0.8995942028985507,0.922728088009857
2010-07-14,3795.21,3824.05,0.00931705707687236,929.75,922.36,-0.009365468058598614,0.023299562748529512,0.009909012274036177,big,,0.00931705707687236,0.928230559358403,0.8911690821256039,0.9313251982722781
2010-07-15,3817.18,3735.4,-0.02318222826584382,920.05,892.56,-0.03230842621102392,0.01935892327928257,-0.029097910389313753,big,,-0.02318222826584382,0.9067121066480246,0.8623768115942029,0.9097350049361979
2010-07-16,3713.66,3757.43,0.005897628098731067,885.07,892.3,-0.000291296943622843,0.041823439869793866,0.01146011630147692,big,,0.005897628098731067,0.9120595574456516,0.8621256038647342,0.9151002836637088
2010-07-19,3718.13,3842.31,0.022589908527903324,881.66,908.05,0.0176510142328814,0.07160068942820974,0.04000595565328924,big,,0.022589908527903324,0.9326628994203489,0.8773429951690821,0.9357723153655303
2010-07-20,3849.04,3951.36,0.028381364335516857,909.54,937.02,0.031903529541324804,0.1087241994679955,0.08668978394238458,big,,0.028381364335516857,0.9591331449710174,0.9053333333333333,0.9623308103830096
2010-07-21,3953.77,3959.43,0.002042334791059197,940.1,941.25,0.004514311327399545,0.08023834143174002,0.053182204717361126,big,,0.002042334791059197,0.9610920159622498,0.9094202898550725,0.964296212077563
2010-07-22,3947.99,4017.86,0.014757174643825088,938.22,950.21,0.00951925630810102,0.08045909010234875,0.04585328270320854,big,,0.014757174643825088,0.9752750186905906,0.9180772946859904,0.9785264996875706
2010-07-23,4020.91,4015.47,-0.0005948440214443851,951.84,960.59,0.010923901032403371,0.08574928211035204,0.06082759991606945,big,,-0.0005948440214443851,0.9746948821764585,0.9281062801932367,0.9779444290494065
2010-07-26,4023.06,4071.09,0.013851429596037468,962.76,966.15,0.005788109391103413,0.06920107154112842,0.036474816284932654,big,,0.013851429596037468,0.9881957997145436,0.9334782608695652,0.9914903574572214
2010-07-27,4062.25,4068.86,-0.0005477648492172582,963.54,957.97,-0.00846659421414886,0.05697853238845374,0.029887009901415906,big,,-0.0005477648492172582,0.9876545007913159,0.9255748792270532,0.9909472538910684
2010-07-28,4061.02,4162.32,0.022969578702634053,955.19,972.53,0.015198805808114946,0.09859980204552943,0.04451819392533385,big,,0.022969578702634053,1.0103405085782529,0.9396425120772947,1.0137088948294783
2010-07-29,4170.76,4194.04,0.00762074996636497,974.3,975.36,0.002909935940279551,0.09675344203135405,0.057461294939069374,big,,0.00762074996636497,1.0180400609750178,0.942376811594203,1.021434116855654
2010-07-30,4181.22,4191.13,-0.0006938417373224537,971.66,968.43,-0.007105068897637845,0.12200299834020445,0.08500268889486429,big,,-0.0006938417373224537,1.017333702290447,0.9356811594202898,1.0207254032334545
2010-08-02,4192.66,4267.9,0.018317255728168558,968.45,994.23,0.02664105820761442,0.13585615700092868,0.11423288131794251,big,,0.018317255728168558,1.0359684638761857,0.9606086956521739,1.0394222914727196
2010-08-03,4277.27,4193.64,-0.01739965791138487,995.2,975.65,-0.01868782877201458,0.09143718232001063,0.07444523979957052,big,,-0.01739965791138487,1.017942966997757,0.9426570048309179,1.0213366991756265
2010-08-04,4178.19,4248.01,0.012964870613595858,971.41,978.01,0.0024189002203658383,0.0750754170715906,0.043745064139506074,big,,0.012964870613595858,1.0311404658569028,0.9449371980676329,1.0345781973333557
2010-08-05,4247.05,4267.96,0.004696316628256536,980.27,987.35,0.009550004601180051,0.07792283232687547,0.04897742363877833,big,,0.004696316628256536,1.0359830279727749,0.9539613526570049,1.039436904124724
2010-08-06,4260.63,4356.01,0.02063046514025446,987.97,1011.39,0.02434800222818656,0.08416171792944516,0.06438576735668944,big,,0.02063046514025446,1.0573558397172624,0.9771884057971014,1.0608809709407632
2010-08-09,4357.18,4413.57,0.013213927424408967,1013.25,1032.34,0.02071406677938281,0.09914156997810974,0.07469367784382497,big,,0.013213927424408967,1.0713276630450612,0.9974299516908212,1.0748993750967109
2010-08-10,4412.27,4246.46,-0.037862773219864976,1031.98,993.99,-0.03714861382877721,0.04307691551893966,0.028815401335196444,big,,-0.037862773219864976,1.030764226695018,0.960376811594203,1.0342007038232495
2010-08-11,4230.35,4297.9,0.01211361934411248,991.28,1004.64,0.010714393504964725,0.056290951273821,0.04871760075994014,big,,0.01211361934411248,1.0432505121707298,0.9706666666666667,1.0467286174747776
2010-08-12,4248.98,4241.59,-0.013101747364992034,994.05,991.78,-0.012800605191909509,0.019044667397028592,0.019793733869392094,big,,-0.013160961260150095,1.0295821075218703,0.9582415458937198,1.0329526626903016
2010-08-13,4240.5,4323.05,0.01920506225259877,992.63,1007.21,0.015557885821452455,0.03076031702129689,0.03265460958005262,small,2010-08-13,0.014627374777851365,1.0493552959909898,0.9731497584541063,1.048062048415252
2010-08-16,4322.02,4423.31,0.02319195938053009,1007.5,1030.22,0.02284528549160547,0.05539794757022576,0.06380430180808117,small,,0.02284528549160547,1.0736919013913566,0.9953816425120773,1.0720053251242154
2010-08-17,4436.38,4457.76,0.007788285243403692,1031.08,1033.58,0.003261439304226288,0.04448557838749756,0.03957836717862051,small,,0.0032012436178681103,1.082054120182925,0.9986280193236714,1.0754370753295899
2010-08-18,4462.58,4457.13,-0.0001413265855497725,1033.71,1026.72,-0.0066371253313723955,0.06283085815663703,0.05234459078563014,big,2010-08-18,-0.0012811897501657787,1.0819011971687396,0.992,1.0740592363717294
2010-08-19,4456.27,4461.49,0.0009782079499587315,1026.98,1025.53,-0.0011590306997039113,0.05025411898747878,0.048588460240692743,big,,0.0009782079499587315,1.08295952152088,0.9908502415458937,1.075109889655475
2010-08-20,4442.69,4366.6,-0.021268679297723248,1021.46,995.94,-0.028853373377668023,0.023111744252523492,0.008700055704663923,big,,-0.021268679297723248,1.0599264027652364,0.9622608695652174,1.052243722202582
2010-08-23,4363.17,4404.72,0.008729904273347744,994.94,995.61,-0.00033134526176281653,0.011182251647723573,-0.015602289917835854,big,,0.008729904273347744,1.0691794587981707,0.9619420289855073,1.0614297091696416
2010-08-24,4401.52,4456.5,0.011755571296245826,993.58,1004.99,0.009421359769387516,0.009726819785343954,-0.02649320960148782,big,,0.011755571296245826,1.081748274154554,0.9710048309178744,1.0739074217917388
2010-08-25,4428.36,4368.3,-0.019791316055200237,1000.27,976.88,-0.027970427566443412,0.02869213415409555,-0.017213452851638333,big,,-0.019791316055200237,1.060339052168594,0.9438454106280193,1.0526533805930334
2010-08-26,4376.92,4399.28,0.00709200375432073,978.6,980.63,0.0038387519449676333,0.023588264035924622,-0.02389910813823859,big,,0.00709200375432073,1.0678589807074266,0.9474685990338164,1.0601188023201975
2010-08-27,4393.99,4431.44,0.007310287137895166,978.51,999.46,0.01920194160896571,0.044759158711709324,0.007743652826231795,big,,0.007310287137895166,1.075665336479178,0.9656618357487923,1.0678685751654398
2010-08-30,4453.05,4553.02,0.027435777083747226,1002.99,1024.93,0.025483761231064772,0.053196238766611614,0.01759315336424372,big,,0.027435777083747226,1.1051770508675347,0.9902705314009662,1.0971663793484174
2010-08-31,4541.77,4589.29,0.007966141154662099,1020.75,1025.57,0.0006244328880995464,0.037523935695214616,-0.004513599037098914,big,,0.007966141154662099,1.1139810472556386,0.9908888888888888,1.1059065615964565
2010-09-01,4595.21,4530.23,-0.01286909304053574,1025.68,995.59,-0.029232524352311273,0.016257043896485968,-0.036755742177673634,big,,-0.01286909304053574,1.0996451215131124,0.9619227053140097,1.0916745471611327
2010-09-02,4562.43,4625.4,0.021007763402741242,1001.6,1014.92,0.019415622896975515,0.037752993518250344,-0.011492909459248968,big,,0.021007763402741242,1.1227462060528384,0.9805990338164251,1.1146081877606884
2010-09-03,4632.26,4662.96,0.008120378778051718,1017.64,1036.7,0.021459819493162113,0.04515755947004263,0.01089192905131986,big,,0.008120378778051718,1.131863330517608,1.0016425120772947,1.123659228434423
2010-09-06,4682.26,4651.96,-0.0023590165903203397,1039.46,1010.76,-0.025021703482203228,0.06535061603993952,0.014880414482800086,big,,-0.0023590165903203397,1.1291932461429417,0.9765797101449275,1.1210084976726795
2010-09-07,4650.95,4679.94,0.006014669085718571,1010.12,1022.62,0.01173374490482404,0.06248297281098436,0.027129096734665126,big,,0.006014669085718571,1.13598496985232,0.9880386473429952,1.1277509928284593
2010-09-08,4660.9,4720.38,0.008641136424826001,1020.23,1026.33,0.003627936085740524,0.059212386401884975,0.021234042129772313,big,,0.008641136424826001,1.1458011709533658,0.991623188405797,1.137496043010723
2010-09-09,4730.86,4658.01,-0.01321291929887003,1029.11,1021.83,-0.004384554675396668,0.06632099443719519,0.04601383998034558,big,,-0.01321291929887003,1.1306617925490081,0.9872753623188406,1.1224663995916384
2010-09-10,4655.7,4705.31,0.010154550977778065,1021.87,1034.94,0.012829922785590586,0.06956365587096092,0.055382764141419294,big,,0.010154550977778065,1.142143155360073,0.9999420289855073,1.1338645418671347
2010-09-13,4713.06,4789.69,0.017932931092744075,1034.39,1042.48,0.007285446499313952,0.08084279602115796,0.04304324335140963,big,,0.017932931092744075,1.1626251298631944,1.0072270531400966,1.154198056564944
2010-09-14,4796.46,4805.42,0.0032841373867620316,1044.3,1031.22,-0.010801166449236455,0.05543573276638347,0.006137004478354635,big,,0.0032841373867620316,1.1664433505189673,0.9963478260869566,1.1579886015542369
2010-09-15,4802.61,4730.14,-0.015665644210079432,1029.52,990.1,-0.03987509939683098,0.03069102192278117,-0.03458564505591999,big,,-0.015665644210079432,1.1481702639985243,0.9566183574879227,1.1398479641229609
2010-09-16,4721.56,4610.92,-0.02520432799029204,989.49,972.6,-0.01767498232501763,0.017811457696408572,-0.02309183499231615,big,,-0.02520432799029204,1.1192314040760052,0.9397101449275362,1.1111188621761392
2010-09-17,4616.57,4603.49,-0.0016113920866118736,976.07,972.23,-0.0003804236068271072,-0.004736887620530039,-0.04206242856579823,big,,-0.0016113920866118736,1.1174278834483895,0.939352657004831,1.1093284140343433
2010-09-20,4608.85,4553.12,-0.01094169858085925,972.45,949.2,-0.023687810497516004,-0.023555852934616706,-0.08440243079000675,big,,-0.01094169858085925,1.1052013243618497,0.9171014492753624,1.097190476900797
2010-09-21,4561.67,4546.72,-0.0014056295463329427,952.07,934.46,-0.015528866413822229,-0.022622722465369338,-0.07548775179073164,big,,-0.0014056295463329427,1.1036478207256804,0.9028599033816426,1.09564823354851
2010-09-27,4570.61,4673.6,0.0279058310166449,936.21,950.67,0.017346916935984336,-0.0013547182228830223,-0.0703584909350492,big,,0.0279058310166449,1.1344460303127397,0.9185217391304348,1.1262232080076002
2010-09-28,4672.15,4654.35,-0.004118880520369683,949.63,942.05,-0.009067289385380817,-0.013988280604527503,-0.08211783734276501,big,,-0.004118880520369683,1.1297733826570737,0.9101932367149758,1.1215844291745494
2010-09-29,4648.16,4590.32,-0.013757022999989377,941.27,926.76,-0.016230561010562083,-0.01453195677982666,-0.09303895951381347,big,,-0.013757022999989377,1.1142310642470845,0.8954202898550725,1.1061547663859652
2010-09-30,4564.81,4660.61,0.015312657941058516,923.83,942.54,0.017027062022530126,-0.009499905425997546,-0.08928053800220315,big,,0.015312657941058516,1.1312929034012018,0.9106666666666666,1.123092935953505
2010-10-08,4696.38,4767.97,0.023035611218274132,946.47,959.86,0.018375877946824604,-0.004534740244149238,-0.07925331900851817,big,,0.023035611218274132,1.1573529268979446,0.9274009661835749,1.14896406818812
2010-10-11,4784.65,4789.15,0.004442142043678876,960.91,947.11,-0.013283187131456708,-0.00338576024572268,-0.081563584880045,big,,0.004442142043678876,1.1624940529938925,0.9150821256038647,1.1540679297820946
2010-10-12,4772.91,4806.03,0.0035246338076695416,946.63,951.79,0.00494134788989653,0.016043922590028847,-0.038693061306938725,big,,0.0035246338076695416,1.1665914188342896,0.9196038647342994,1.1581355966237519
2010-10-13,4808.39,4836.74,0.006389889368147994,951.33,962.74,0.011504638628268893,0.0489750418571564,-0.010137775035986007,big,,0.006389889368147994,1.1740458089384713,0.9301835748792271,1.1655359549594917
2010-10-14,4842.69,4679.55,-0.03249916265914632,963.29,958.5,-0.004404096640837629,0.016522247251541833,-0.01412217273690386,big,,-0.03249916265914632,1.135890303224491,0.9260869565217391,1.1276570123741798
