trade_date,strategy_ret,cum_ret,position
20190822,-0.010319893835667227,1.027362870574489,-1
20190823,0.00443126495346291,1.031915387657355,-1
20190826,-0.012144806104642303,1.0193829753578596,-1
20190827,0.0035850755743094265,1.023037540363682,-1
20190828,-0.0005661749859351417,1.0224583220986554,-1
20190829,-0.010274755591866525,1.0119528127362218,-1
20190830,0.012532737028859486,1.0246353512238595,1
20190902,-0.006078207900739874,1.0184074045366733,1
20190903,-0.003962433858723191,1.0143720325549628,-1
20190904,0.008466517619252323,1.022960231241066,-1
20190905,0.006830722632344521,1.0299477888445927,-1
20190906,-0.0011229032837749564,1.0287912570903823,-1
20190909,-0.0020076845437022595,1.026725768784826,-1
20190910,-0.0036316081354550445,1.0229971031300256,1
20190911,-0.007206515010430792,1.0156248591506918,-1
20190912,0.00432911993569518,1.0200216209756288,1
20190916,-0.006737705421993367,1.0131490157694307,1
20190917,-0.002914266884129102,1.010196429144086,1
20190918,0.0074353244354109504,1.0177075673382658,1
20190919,0.0061123257250645935,1.0239281274827003,1
20190920,-0.005844446987014695,1.0179438338231144,1
20190923,-0.004279926095016373,1.0135871094454738,1
20190924,0.02104718463763877,1.0349202644843032,1
20190925,0.005426779424469008,1.0405365484815725,1
20190926,0.002571496296353337,1.0432122843622134,1
20190927,-0.01031714502448644,1.0324493119331226,1
20190930,-0.020649581285334784,1.0111296659433717,1
20191008,0.012001373858057551,1.023264611083331,1
20191009,-0.0020333393580366232,1.0211839668759293,1
20191010,0.004345884763361063,1.025621914718164,1
20191011,0.006888525542259827,1.0326869374744017,1
20191014,0.0011548588679286542,1.033879545141938,1
20191015,-8.8639773603294e-06,1.0338703808570566,1
20191016,0.001982370428178948,1.0359198949266377,1
20191017,0.014338619116916806,1.0507735557356273,1
20191018,0.0038116064885442835,1.0547786910386598,1
20191021,-0.0010134997865207662,1.0537096730604656,1
20191022,0.006177843207186617,1.060219326206529,1
20191023,-0.013398261804526967,1.0460142301037947,1
20191024,0.005520268145267182,1.0517885091377328,1
20191025,-0.003231654554685326,1.0483894920116121,1
20191028,0.01656139651548838,1.0657522860914879,1
20191029,0.0006380053739427627,1.066432241777306,1
20191030,-0.002679902741070994,1.0635743070894006,1
20191031,0.0015628841393425796,1.0652365505049628,1
20191101,0.00877594193227138,1.0745850046163272,-1
20191104,0.010380147516817484,1.0857393554836048,-1
20191105,-0.014947175799878254,1.0695106184643448,-1
20191106,-0.011798337160904282,1.0568921715905353,-1
20191107,-0.0034055972068609552,1.0532928225630134,1
20191108,0.016565205320514198,1.0707408344313938,-1
20191111,0.0020842123999524897,1.072972485755651,-1
20191112,-0.0042482943696646736,1.0684141827856102,-1
20191113,-0.010240676767049539,1.0574728984863713,-1
20191114,0.00584594475421607,1.0636548266300034,1
20191115,0.019988336489912384,1.0849155172138034,1
20191118,0.012280369660578216,1.0982386808156863,1
20191119,-0.0043540445058258825,1.0934569007213952,1
20191120,0.01730622171859708,1.1123805082850098,1
20191121,-0.004786303693435245,1.1070563173497,1
20191122,0.00896359240265765,1.1169795189452099,1
20191125,-0.003384120514034805,1.1131995256413907,1
20191126,0.0082086250657466,1.1223373631707476,1
20191127,0.007851112175532249,1.1311489597077922,1
20191128,-0.001991186743077078,1.1288966308947765,1
20191129,0.02150188287686494,1.1531700340323634,1
20191202,0.009930072950603885,1.1646210965947552,1
20191203,0.01174704204660193,1.1783019495848135,1
20191204,-0.00488670989697626,1.1725439297861509,1
20191205,0.0015858328483646655,1.1744033884661562,1
20191206,0.023624241296675397,1.2021477774949139,1
20191209,0.023711727892459677,1.2306527784813983,1
20191210,0.022517687447299206,1.2583642331033928,1
20191211,0.002877526595103541,1.261985209650475,1
20191212,0.013662930757781133,1.2792276261872733,1
20191213,-0.01717828842290403,1.2572526850660815,1
20191216,0.022556899008260745,1.2856124069109818,1
20191217,-0.0029744487551126575,1.281788418687688,1
20191218,-0.004571761885374448,1.2759283872500173,1
20191219,-0.01819245020680338,1.2527161235975244,-1
20191220,0.02024434031419098,1.2780765351207068,1
20191223,-0.01429828479367845,1.2598022328334333,1
20191224,0.00349585054651369,1.2642063131575831,1
20191225,0.021619841815293528,1.2915382536699456,1
20191226,0.029604372533005963,1.3297734332722186,1
20191227,0.01737726703240039,1.3528812613147818,1
20191230,-0.0439798367665043,1.2933817642776952,1
20191231,0.003771480052212395,1.298259727801564,1
20200102,-0.02572251368920042,1.2648652241810505,1
20200103,3.694543095389413e-05,1.2649119551718564,1
20200106,0.013100744392376962,1.2814832433754246,1
20200107,-0.01073801682737252,1.2677226547440634,1
20200108,-0.005414240029157025,1.260858900000879,1
20200109,0.010102518642824743,1.2735967505441093,1
20200110,-0.013161740558230828,1.256834000537642,1
20200113,0.007327521434618012,1.2660434786163381,1
20200114,-0.009772180206807368,1.253671473593646,1
20200115,-0.010371115673681874,1.240669501724211,1
20200116,0.007704678711927704,1.2502284616226835,1
20200117,-0.021578573508581944,1.2232503148610372,1
20200120,0.006759556313700288,1.2315189442500918,1
20200121,0.006295367774518668,1.2392718089254329,1
20200122,0.025498313109130644,1.2708711495367322,1
20200123,-0.012205014289118354,1.255360148997008,1
20200203,0.01977458016377398,1.2801843688977566,-1
20200204,0.003873760026440465,1.2851434959324666,-1
20200205,-0.009433742043596371,1.273019783702834,-1
20200206,-0.0014202303768063862,1.271211802335744,1
20200207,0.01666182765817248,1.2923925143032968,-1
20200210,0.01857274032428391,1.3163957848685004,-1
20200211,-0.0063915842788753174,1.3079819302651572,-1
20200212,0.0010878954812651997,1.3094048778966692,-1
20200213,-0.013869562365728338,1.2912440052806924,-1
20200214,0.0012935369312653267,1.2929142770887978,-1
20200217,-0.015163347713238462,1.2733093683418901,-1
20200218,-0.002352331862889745,1.2703141221434235,-1
20200219,0.01330856450312079,1.2872201795771945,1
20200220,-0.022663593801463988,1.2580471442942094,1
20200221,-0.009862292401289663,1.2456399155025724,1
20200224,0.015423655208054443,1.2648522360726742,1
20200225,0.003636833119425309,1.2694522925760023,1
20200226,0.01424740741485353,1.2875386965820526,1
20200227,-0.008578690801297473,1.2764933002093695,1
20200228,-0.007401685989456119,1.2670450976335752,-1
20200302,0.002964662864042844,1.2708014591815968,1
20200303,0.00242395812402596,1.2738818287026041,1
20200304,-0.004333826290200626,1.268361046142764,1
20200305,0.004966955296288544,1.2746609387585088,-1
20200306,0.0030719915473003123,1.2785766863880488,-1
20200309,0.001127325445158478,1.2800180584202003,-1
20200310,0.007086037579693949,1.2890883144848528,-1
20200311,-0.013176629426292275,1.2721024754671222,-1
20200312,-0.0190551807876298,1.2478623328167047,-1
20200313,-0.0016671765357638701,1.2457819260155691,-1
20200316,-0.0022216385463047494,1.2430142488684433,-1
20200317,0.010143070524476827,1.2556222300576454,-1
20200318,-0.01092464386709735,1.241905004362655,-1
20200319,-0.008439246598027306,1.2314242617795144,-1
20200320,-0.0008100830384154545,1.2304267058719536,-1
20200323,0.00838263562873287,1.2407409246151402,1
20200324,-0.010649293935091952,1.2275279098116159,1
20200325,0.00555510419008276,1.234346955246854,1
20200326,-0.010543895795664837,1.221332129575035,1
20200327,0.005560975622422748,1.2281239277744835,-1
20200330,0.00022176066273338346,1.2283962773506256,-1
20200331,0.0022191741804575837,1.2311223026526923,-1
20200401,0.022704254045370575,1.2590740161730407,1
20200402,-0.01488363943893578,1.2403344124893885,1
20200403,-0.013043870102826483,1.2241556515288112,1
20200407,0.016494857904314486,1.2443479250535425,1
20200408,0.011599697398627207,1.2587819844427732,1
20200409,-0.01141714100727187,1.2444102930289767,1
20200410,0.002115565035733624,1.2470429239350158,-1
20200413,-0.005846538792580236,1.2397520391042172,-1
20200414,-0.0024638602924489383,1.2366974632825858,-1
20200415,0.010483823646897816,1.2496627813922063,-1
20200416,-0.006579999882454501,1.2414400004375379,-1
20200417,-0.01612225004616641,1.2214251943331709,-1
20200420,-0.008105336159503929,1.2115251325394132,-1
20200421,0.0024245220180694194,1.2144625018986994,1
20200422,0.02157267605696067,1.2406617080354858,1
20200423,0.004203720459479365,1.245877103040847,1
20200424,0.0008065191205550715,1.2468819267463114,1
20200427,-0.0018011840302512017,1.244636062932247,1
20200428,0.010773338095385387,1.2580449480439255,1
20200429,0.011484122630458948,1.2724924905018913,1
20200430,0.015511174139783535,1.292230343113633,1
20200506,-0.005993678283227499,1.2844851301691853,1
20200507,0.0019408756651425607,1.286978156100568,1
20200508,0.022004096044716093,1.3152969470548566,1
20200511,-0.030655725396183775,1.274975565031504,1
20200512,-0.022742210541472296,1.2459798022963249,1
20200513,-0.008547583232488387,1.2353296862301977,1
20200514,-0.04087229274953308,1.1848389296524082,1
20200515,0.0221627823846291,1.2110982570111315,1
20200518,0.009178953957784897,1.22221487215059,1
20200519,0.03633049890743423,1.2666185482279069,1
20200520,0.033761146073977844,1.3093810420546392,1
20200521,0.028502159840360974,1.346701229807219,1
20200522,0.0017698368831654543,1.3490846713143358,1
20200525,-0.0057205303803787855,1.341367191466379,1
20200526,-0.013504282670754542,1.323252989747541,1
20200527,-0.0014477026313184371,1.3213373129123833,1
20200528,0.018915941203918596,1.3463316518339778,-1
20200529,0.014871880821673233,1.3663541357064992,1
20200601,0.01049928167171843,1.3806998726405992,1
20200602,0.01327003821662498,1.399021812716229,1
20200603,-0.023062097234515244,1.3667574356381595,1
20200604,7.433471572526607e-05,1.366859033163603,-1
20200605,-0.006044154537192092,1.3585975259366052,-1
20200608,-0.019785646595203765,1.3317167954233053,-1
20200609,-0.004930233359356495,1.325151120853294,1
20200610,0.013353875586162633,1.342847024054033,1
20200611,0.0165114271752016,1.3650193448991372,1
20200612,-0.022019400451402382,1.3349624373198923,1
20200615,0.015656452890440486,1.3558632138302988,1
20200616,-0.016003200357045166,1.3341650631626254,1
20200617,-0.014246686822117494,1.315157631338737,1
20200618,-0.012089752815807486,1.2992577006620287,1
20200619,0.010040236682323456,1.312302555488007,-1
20200622,0.01577511387829289,1.333004277743605,-1
20200623,0.0024512054982058773,1.336271745158342,-1
20200624,-0.003171019476245318,1.3320344014288885,-1
20200629,0.014056831947934612,1.3507585851586421,-1
20200630,-0.0021817268153604408,1.3478115989323232,-1
20200701,0.01494231136561519,1.3679510195057574,-1
20200702,-0.0034801453347906852,1.3631903511470023,-1
20200703,-0.011044859443980037,1.3481341053231939,-1
20200706,0.015560535137844278,1.3691117934396018,1
20200707,0.0026493290737443775,1.3727390211191677,1
20200708,-0.011317120649803725,1.3572035679964687,1
20200709,0.013094707408351391,1.374975751612953,1
20200710,0.0019380147283938332,1.3776404748707634,1
20200713,-0.003417623303166417,1.3729322186804598,1
20200714,0.00475218746716588,1.3794566499633414,1
20200715,0.01011274158104869,1.3934067385866797,1
20200716,-0.0051307200236629935,1.3862575587319061,1
20200717,0.0021711114073786897,1.3892672783312339,1
20200720,-0.01643273694152214,1.3664378146049523,1
20200721,-0.007645986626053425,1.3559900493491492,1
20200722,-0.03152323522451095,1.3132448560614198,1
20200723,0.01902418983398524,1.338228275501637,-1
20200724,-0.015420274504738263,1.3175924281433993,-1
20200727,0.005410655874001247,1.3247214673542729,1
20200728,0.0016358272043259792,1.3268884827687257,1
20200729,-0.008901588072761202,1.3150770680766275,1
20200730,0.010362300784047651,1.328704292210241,1
20200731,-0.010294996331601691,1.3150252863961531,1
20200803,-0.0004613150454469972,1.3144186454463953,-1
20200804,-0.007080528044426715,1.3051118673651947,-1
20200805,0.015754722986854652,1.3256735433023898,1
20200806,-0.007215084747468348,1.3161086963399864,1
20200807,-0.0016391783390496961,1.313951359473111,1
20200810,0.013966774849631602,1.3323030222742391,-1
20200811,-0.019535150502767995,1.3062762822188192,-1
20200812,-0.00718626536228173,1.29688903421834,-1
20200813,0.021288680483102285,1.3244980904898533,1
20200814,0.008341411654216868,1.3355462742978534,1
20200817,0.002931415290910455,1.3394613150680486,1
20200818,-0.0022158085640342495,1.3364933252149283,1
20200819,-0.010072433319487484,1.3230315853147607,1
20200820,-0.007518878947600394,1.3130838709809272,1
20200821,0.005132212665093672,1.3198228966539056,-1
20200824,-0.016188066362502695,1.2984575160161216,-1
20200825,0.018752806540594413,1.3228072386151526,-1
20200826,0.007641199368403684,1.3329150724513783,-1
20200827,0.020405083566838456,1.3601133158922474,-1
20200828,-0.019019387190887804,1.3342447941138105,-1
20200831,-0.015826542824699863,1.3131283117411354,-1
20200901,-0.0016271244886960634,1.3109916885083013,-1
20200902,0.007641862607650651,1.3210101068716538,1
20200903,-0.0030661367579593035,1.316959709225339,1
20200904,0.024192622289383126,1.3488204180409633,1
20200907,0.0005305656422440741,1.349536055812333,1
20200908,-0.005195817611366227,1.3425241126063696,1
20200909,0.0023720969028921957,1.3457087098959413,1
20200910,-0.016577217308030523,1.3234006041786868,1
20200911,0.011999451008495088,1.3392806848931418,1
20200914,-0.013867471274575993,1.3207082484667916,1
20200915,-0.031626156767965985,1.278939322356035,1
20200916,-0.011147555010589727,1.2646822759048648,-1
20200917,0.01971371980934955,1.2896138679399038,1
20200918,-0.009555500082155888,1.2772909625188547,1
20200921,-0.020666070822626836,1.2508943770263388,1
20200922,0.016377187177680663,1.2713805083784075,-1
20200923,-0.0025394252855355237,1.2681519325678945,-1
20200924,0.007752013668798519,1.277982663683274,1
20200925,-0.009738440958332317,1.2655371049672222,1
20200928,0.0035019629542774044,1.269968969026081,1
20200929,-0.01564206393795975,1.2501040332133502,1
20200930,-0.009789456392466755,1.2378661942941613,1
20201009,-0.011677339720804536,1.223411210214489,1
20201012,-0.01328279113468478,1.207160894637378,-1
20201013,0.0009040911437698806,1.208252278111325,1
20201014,-0.0032928527134622465,1.204273681318799,1
20201015,-0.013417140379669013,1.188115772281004,-1
20201016,0.005423008245670546,1.194558933910895,1
20201019,0.007322224637088426,1.2033057627672314,1
20201020,0.010362768730891592,1.2157753420993374,1
20201021,-0.008918927988006864,1.204931929373559,1
20201022,0.010416805910545501,1.2174834714172627,1
20201023,-0.002302967345594209,1.214679646738788,1
20201026,0.0028002553671018227,1.2180810599388776,1
20201027,0.0115230710931431,1.2321170945897644,1
20201028,-0.004131528492258951,1.2270265677076675,1
20201029,-0.0064850083005718595,1.2190692902310611,1
20201030,0.007164363290858011,1.227803145503005,1
20201102,0.03250466633267357,1.2677124770697872,1
20201103,-0.009944058814211676,1.2551062696382953,1
20201104,0.004280098383543818,1.2604782479541499,1
20201105,-0.006294547186472488,1.2525441081448803,1
20201106,0.00045472250592171193,1.2531136681405133,1
20201109,-0.002524157696697449,1.2499506116302397,1
20201110,-0.008646190208482785,1.2391433008908752,1
20201111,-0.014976831418915593,1.220584860569554,-1
20201112,0.004049238632811036,1.2255272999415965,1
20201113,0.03696194471993719,1.2708251722548116,1
20201116,-0.004526171637684762,1.2650731994036961,1
20201117,0.008941942135581415,1.2763854107500388,-1
20201118,0.003927492148969591,1.2813984044298188,-1
20201119,-0.0015125707186991466,1.2794601987242904,-1
20201120,0.015270256861961928,1.2989978846034673,-1
20201123,0.006028084517540888,1.3068283536399639,-1
20201124,0.007316659267918135,1.3163899714252019,-1
20201125,-0.002872138430781712,1.3126091171983758,-1
20201126,0.001512284596386415,1.3145941557473912,-1
20201127,-0.01093591848096409,1.300217861224586,-1
20201130,0.009974631088693564,1.3131870547252313,-1
20201201,-0.03748350007924839,1.26396420765537,-1
20201202,0.015303092608758062,1.2833067689792756,1
20201203,0.023643761444733347,1.313648968085433,1
20201204,-0.014347497154088007,1.2948013932543567,1
20201207,-0.0071070962847956665,1.2855991150828103,1
20201208,0.005653659402488742,1.2928674546076295,1
20201209,-0.014521003289558299,1.2740937220463093,1
20201210,0.004603369373050392,1.2799588460647728,-1
20201211,-0.0010281276686781027,1.2786428849603644,-1
20201214,-0.015042551241648994,1.2594088338435783,-1
20201215,0.002654883007290776,1.2627524169557816,-1
20201216,0.014060190133764583,1.2805069560300504,-1
20201217,0.012435829419758515,1.2964311221060545,-1
20201218,-0.013472584628466455,1.2789648440985029,-1
20201221,-0.0011092673215680193,1.27754613019151,-1
20201222,-0.004712686536597177,1.2715254557438747,-1
20201223,-0.0239113564314144,1.2411215573599663,1
20201224,0.010456992805182086,1.2540999565556359,-1
20201225,0.011671985748883507,1.268737793376229,-1
20201228,0.01246673421485367,1.2845548102345903,-1
20201229,0.010038543946136569,1.2974498701483514,-1
20201230,0.022039782482882964,1.3260453830688657,-1
20201231,-0.0032708010999078496,1.3217081523713963,-1
20210104,-0.019417398059179414,1.2960440190587383,-1
20210105,-0.008938572531472566,1.2844592355904005,-1
20210106,0.016123892069413115,1.3051697176726211,-1
20210107,0.02017338579768757,1.3314994099186899,-1
20210108,-0.01243460950336639,1.314942734702388,-1
20210111,0.018591771072868246,1.3393898489999063,-1
20210112,0.017098869304977726,1.3622919009763694,-1
20210113,-0.010030693739606411,1.3486271681337292,-1
20210114,0.0002975376653939765,1.3490284355128226,-1
20210115,-0.001721065092095131,1.3467066697642178,-1
20210118,0.022829389109012554,1.3774511603439676,-1
20210119,-0.0015766293430239386,1.375279430425987,-1
20210120,-0.0142972914228916,1.3556166596212782,-1
20210121,-0.012375932643148957,1.3388396391518746,-1
20210122,0.002133356797001884,1.3416958617961547,-1
20210125,-0.0024915866173809142,1.3383529103423082,-1
20210126,-0.004949114931787846,1.3317292479697314,1
20210127,-0.0017666624450108914,1.3293765319204207,-1
20210128,0.00874271619070599,1.340998893649586,1
20210129,0.014648041533874556,1.360641901140645,1
20210201,-0.006427431458122079,1.3518964685820145,1
20210202,0.0024901711307214747,1.3552629221398018,1
20210203,0.00596125864445618,1.3633419949499186,1
20210204,0.008403204115590146,1.3747984360128387,1
20210205,0.0035546336981053805,1.3796853408615926,1
20210208,-0.0011354195913440002,1.3781188190956881,1
20210209,0.0014653932918926582,1.380138305168622,1
20210210,0.0029553122932544085,1.3842170448682782,1
20210218,0.0010469479923084224,1.385666248124322,1
20210219,-0.012227063015602169,1.3687236195899128,1
20210222,-0.012907256436453074,1.3510571528412356,-1
20210223,0.02021422667061845,1.3783677283737288,1
20210224,0.005952885989509937,1.3865729943123575,1
20210225,-0.0074461632601362515,1.3762483454246117,1
20210226,0.02250902379514086,1.4072263521797976,1
20210301,-2.6932584589745012e-05,1.4071884519370306,-1
20210302,0.005503304807324749,1.4149326389093875,1
20210303,0.01584025136971945,1.4373455275809328,1
20210304,0.008249809379895279,1.4492033541965206,1
20210305,0.007616913827090732,1.4602418112633664,1
20210308,0.0031080426770304648,1.464780305131557,1
20210309,0.022556319588874052,1.497820357821593,1
20210310,-0.012445698780340742,1.4791789368210833,1
20210311,0.020500295273938263,1.5095025417889056,1
20210312,-0.012957916860068308,1.4899425333523433,1
20210315,-0.021983181239664917,1.4571888566049733,1
20210316,-0.005743220665509918,1.4488198994501689,-1
20210317,-0.01122620902748106,1.4325551444157671,1
20210318,0.010402077009534993,1.4474566933483854,1
20210319,0.004199499733304357,1.4535352873460716,1
20210322,0.004525078268653893,1.4601126482875628,1
20210323,0.015491918450401432,1.4827325943632335,1
20210324,-0.0066401395265143215,1.472887043056151,1
20210325,0.015375192532971815,1.495532964922459,1
20210326,0.006147897997758944,1.5047273490430881,1
20210329,0.0018662170764520702,1.5075354969172767,1
20210330,0.003926415903640512,1.5134547082676753,1
20210331,-0.013116198433242188,1.4936039359943118,1
20210401,-0.013818849958715296,1.4729640473050598,1
20210402,0.007033258221084138,1.4833237838001294,1
20210406,0.0034570936452463785,1.4884517730269475,1
20210407,0.026232314244190258,1.5274973076743126,1
20210408,-0.002878649245353526,1.5231001787022964,1
20210409,-0.009505533565542068,1.5086222988299587,1
20210412,-0.004091165961615739,1.5024502746320512,1
20210413,0.006751969769176247,1.5125947734660574,1
20210414,-0.0012224183669686806,1.5107457498331918,1
20210415,-0.0003105439182364833,1.5102765969285794,1
20210416,-0.002319395517581535,1.5067736681593549,1
20210419,-0.01866492747427495,1.4786498469230134,-1
20210420,0.01251849264713678,1.4971603141594092,1
20210421,0.0024426649759901053,1.5008173752222487,1
20210422,-0.029828519336877912,1.4560502151243095,1
20210423,0.0214651027125482,1.4873044825465809,1
20210426,0.023638236857902784,1.5224617381848373,1
20210427,0.01643345816507702,1.5474810494672284,1
20210428,-0.0062593154242973625,1.5377948774654904,1
20210429,0.009344452735859932,1.5521647290154141,1
20210430,-0.015608522086086762,1.5279377315613323,1
20210506,-0.006231813037240741,1.5184159092856964,-1
20210507,0.023503474843265093,1.554103959411206,1
20210510,0.008854741329332394,1.5678651479706838,1
20210511,0.016256751885690646,1.593353542671465,1
20210512,-0.016736299016922973,1.5666867013416417,1
20210513,0.0007757382371513799,1.567902040121509,1
20210514,0.006476004032421101,1.5780557800557773,1
20210517,-0.018080919025318165,1.5495230812791534,1
20210518,0.030111413203700144,1.5961814110482206,1
20210519,0.02178587760835282,1.6309556239100451,1
20210520,-0.0034315663660480222,1.6253588914465185,1
20210521,0.029981343779716507,1.6740893351363955,1
20210524,-0.007735053498396205,1.6611401645680208,1
20210525,-0.007941240447215003,1.64794865110466,-1
20210526,-0.007555165611117021,1.6354981261269472,1
20210527,0.01747750857918784,1.6640825586575765,-1
20210528,-0.0003274741447965024,1.6635376146448093,-1
20210531,-0.0061254451899833695,1.653347706164827,-1
20210601,0.02486119440407597,1.6944519049053237,1
20210602,-0.005623192154679435,1.6849236762471784,1
20210603,-0.01064084311233271,1.6669946677519774,1
20210604,0.010015992687824826,1.6836912741548242,1
20210607,-0.009456993023319593,1.667768617521718,1
20210608,0.007070928427687084,1.6795612900501566,1
20210609,0.044286585136445566,1.7539433241138414,1
20210610,0.010053993440797937,1.7715774587900133,1
20210611,-0.009543255495720881,1.7546708424703203,1
20210615,-0.008566693483167742,1.7396391151990254,1
20210616,-0.021825275564830715,1.7016710121264484,-1
20210617,-0.006818812602184199,1.690067636384189,1
20210618,0.0019651521284282936,1.6933888763970173,-1
20210621,0.02214754879354386,1.7308932891634647,-1
20210622,0.01307064168172789,1.7535171751354277,-1
20210623,0.0011842605055656374,1.7555937962717716,-1
20210624,0.0035537737211644993,1.761832779370002,-1
20210625,0.009631874040669786,1.7788025307816169,-1
20210628,0.014561605004521638,1.8047047506159022,-1
20210629,0.0008226433868697702,1.806189379044249,-1
20210630,0.005400577371788007,1.8159438445338791,-1
20210701,-0.023703451116010132,1.7728997083855509,-1
