holding_days,window_train,annual_ret,total_ret,sharpe,annual_vol,days,max_drawdown,calmar_ratio,risk_adjusted_ret,annual_ret_norm,max_dd_norm,composite_score
40,260,0.04431661984146884,0.24575137105161549,0.09463819246663173,0.2569429868395107,1277,-0.4889949049044683,0.09062797873144851,0.022646018536402312,0.6391802509980984,0.44717449070323245,0.31327382848769914
40,20,0.05117306530372456,0.3504402992593971,0.1247958728532423,0.24979243777062665,1517,-0.46923507831489497,0.10905635079009005,0.027160867998318135,0.6694195843747066,0.5184250359671879,0.3130661982721382
30,70,0.025300476285621043,0.15690694501101632,0.02392405542092481,0.22155425542882928,1470,-0.5424118577641011,0.04664440115655511,0.01157719794122075,0.5553123769388277,0.2545621213418461,0.3123500274546256
10,30,0.05957917755710529,0.4177458245954444,0.1614783664376949,0.2451051396558225,1520,-0.44352711199098316,0.13433040719800807,0.03315419700040438,0.7064934927475652,0.6111235528242467,0.3112083790760216
5,340,0.050899146668581086,0.26919166965277763,0.12917449282825627,0.23920470668820812,1210,-0.4680158814161449,0.10875516983433982,0.027077537677155473,0.6682115069573674,0.5228212508543115,0.3109016796138637
20,30,0.03805424703575855,0.2526657983590186,0.07363756228503988,0.24517714160435247,1520,-0.5036314796782908,0.0755597069906488,0.018888930293096257,0.611560986753535,0.3943975126916036,0.3097734369199934
30,60,0.017333689143627984,0.10619788058097579,-0.011848178148112431,0.22503973379205094,1480,-0.5615100402290413,0.030869775964393317,0.0076006486552717386,0.5201760466561179,0.18569735129899892,0.3084140272695829
25,30,0.035646446405273036,0.23438377739230343,0.06718701970747448,0.23287900659079813,1515,-0.5081350394470804,0.07015152201285152,0.017533237954981386,0.6009417400359064,0.3781584486643722,0.3072116834258228
30,270,0.05682258649060512,0.32118275440731225,0.16304048542218605,0.2258493428503643,1270,-0.44654046038939443,0.12725070073393666,0.03144900255857413,0.694335957665903,0.6002579353815125,0.3059577897516783
20,20,0.0654407060502391,0.46940694992110665,0.18130148121130277,0.25063615446847337,1530,-0.42175361312580073,0.15516335607709292,0.03784085182804731,0.7323448927442696,0.6896350549073155,0.3057509084487941
35,110,0.03685426408089287,0.22762880171342892,0.06884484487529795,0.2448151943899624,1428,-0.5030770665412425,0.07325769058461253,0.018313729017541004,0.6062686403302773,0.3963966313648937,0.305469058821726
5,330,0.04996698383330456,0.2662428363813274,0.12669303067585044,0.23653222022903825,1220,-0.46542929463453664,0.10735676591336933,0.02671088579275432,0.6641003413552512,0.5321480391095981,0.3052258272157964
45,70,0.052473270351912404,0.3454249897841335,0.13962143844984695,0.2325808322306967,1462,-0.4576302384248182,0.11466303129908444,0.028459915129836786,0.6751539454407343,0.5602700980238142,0.3045267324013697
15,90,0.041724181102993585,0.26722346858276147,0.08726090507019843,0.24895663281875452,1460,-0.4882614476658551,0.08545458852517841,0.021351872034973622,0.6277466853549765,0.44981921169519495,0.304476916239925
5,40,0.022352156163862436,0.14163403834226762,0.010136172646788434,0.23205565313725168,1510,-0.542224020023824,0.041223102146748014,0.01023228019249265,0.542309249362941,0.25523943201333515,0.3030446449500581
40,180,0.0588737512956381,0.3607675730067563,0.15154585478703048,0.2565147779876126,1357,-0.4379527551906516,0.13442945751079682,0.0330898297073042,0.7033823150957411,0.6312237272725914,0.30300050238524134
25,140,0.03610810729825675,0.2186791734354494,0.07072834817610539,0.22774612603915803,1405,-0.501811702724285,0.07195549067953076,0.01798863649276735,0.6029778267701665,0.400959316240027,0.30179668386710845
35,260,0.05737658203224205,0.32702507968231864,0.14420631703301387,0.2591882436307228,1278,-0.44059835632539945,0.13022423077281559,0.03209655429726676,0.696779272640832,0.6216841433826602,0.3012402478337842
15,80,0.04721265431279553,0.3087905245366833,0.10918339587687155,0.2492380283123253,1470,-0.46853498572589325,0.1007665505269575,0.025091873998268344,0.6519527804859631,0.5209494497557151,0.3000821114134596
30,210,0.05013829581313889,0.29459607608499505,0.1270570224629397,0.2372029127467527,1330,-0.45989276936655554,0.10902170930453654,0.02708005610031487,0.6648558873736852,0.5521117995415583,0.2997655812991121
10,290,0.05725220915323659,0.32097015754690617,0.1596855767816555,0.23328474558583975,1260,-0.4392354426458881,0.13034514885310236,0.03210500972335975,0.6962307445482571,0.6265985763293608,0.29938194828497167
20,310,0.028883947267544174,0.15040430237510516,0.03826487169387941,0.23216979109759278,1240,-0.5200254914386726,0.055543329592623446,0.01386355839505081,0.571116742956803,0.3352835183609416,0.29919666456147964
25,70,0.01816082355946036,0.1110936124503501,-0.00800791160164677,0.22966992294987715,1475,-0.549927195941943,0.03302405062610804,0.008173692783409948,0.5238240000286505,0.22746310098420747,0.2984378697247931
35,220,0.03539722783889343,0.19953243818001787,0.05842725702110394,0.2635281651735242,1318,-0.500304464400316,0.07075137312900436,0.0176878367236999,0.5998425985997381,0.4063941590985262,0.29797157129025875
25,100,0.00978514775559347,0.057424821632787504,-0.044288800789784456,0.2306418792617808,1445,-0.5731627114185012,0.017072198802634136,0.004176665936366856,0.48688432709144375,0.1436798177813361,0.2977150836296098
20,40,0.049144359298850526,0.33304908419668733,0.11610443996118269,0.25101847361388063,1510,-0.45639613934914847,0.10767917399330695,0.02671506344406772,0.6604722781440624,0.5647200476047286,0.2929145804194251
5,100,0.015709477607454225,0.09383424587453892,-0.018559512200965942,0.23117646337291514,1450,-0.5509943674323305,0.028511140105953185,0.007053643930442623,0.5130127031442551,0.22361506364260514,0.29202437310819696
20,70,0.03089815175042543,0.19568387977166735,0.042740606225320214,0.2549835557542745,1480,-0.5075979039523565,0.06087131469582576,0.015214314685907646,0.5800000923806117,0.38009526712308767,0.29197148452950183
35,30,0.05834922506082574,0.404051508338489,0.15078974908704437,0.2543224940223781,1508,-0.4283846236862944,0.13620756169706694,0.03335331424075701,0.7010689701174162,0.6657247682484475,0.29103084860765704
15,290,0.039954343586274144,0.2163858681147719,0.08823382224770816,0.22615299981286313,1260,-0.48053693425072774,0.08314520849177294,0.02075480580932574,0.6199410801058536,0.47767248207849783,0.2906570114505482
45,150,0.015293387880194409,0.08679827450985611,-0.020442020419828445,0.23024202222399948,1382,-0.5504846403547414,0.027781679558468872,0.006874612753160029,0.5111776012614418,0.2254530520505192,0.2901884052678535
40,210,0.059772161345349906,0.3575813418310356,0.1539226400285643,0.25839058723245106,1327,-0.4232740945068959,0.1412138425692766,0.03447215387517684,0.7073446190550864,0.684152459856411,0.2898954953816371
20,200,0.0275462264841706,0.15670235038999336,0.0314022880027161,0.24030817383490968,1350,-0.514407325646566,0.053549444400985836,0.013376245786793793,0.5652169243181315,0.3555416605190374,0.28898934886698086
25,60,0.03321898701419945,0.21236574917496953,0.05673795955319567,0.2329831230854497,1485,-0.49807339144327123,0.06669496420585835,0.016673493491727146,0.5902357912773345,0.41443902548399253,0.28883334624893636
15,50,0.026421725193857437,0.16792697388907096,0.02555775850583066,0.25126323939528605,1500,-0.5172630264096371,0.0510798642950622,0.012754743657118985,0.5602574785546676,0.34524449340792157,0.28860688696589076
30,180,0.020059909735888448,0.11314383454049448,0.00025701090447867984,0.23310192230936072,1360,-0.5353250444528572,0.03747239166886204,0.00932133766480366,0.5321996372762665,0.2801159545357276,0.28850495973266826
45,60,0.04756037679012759,0.31181125658628694,0.11816089410835216,0.2332444841256452,1472,-0.45639322099017443,0.1042092095209966,0.025854143235374927,0.6534863587769986,0.5647305707066006,0.28802127993191884
20,170,0.048019428222671356,0.2928446754998013,0.11666804973514941,0.24016368051303547,1380,-0.4545500973570826,0.10564166304632547,0.02619219244902465,0.6555109368739319,0.5713765583751346,0.28744468829921194
40,60,0.012319718918666789,0.07440398433965156,-0.031478261200016386,0.24398682737054145,1477,-0.5556301451373071,0.022172517143795978,0.005474511707837132,0.49806267639631757,0.2068992444169263,0.28657410015234436
45,170,0.019897699007317193,0.11236278414058609,-0.0004387967925534725,0.2331397913997754,1362,-0.5339298325970634,0.03726650543299616,0.00927372390727357,0.5314842309734626,0.285146849165972,0.2864949069316322
35,160,0.052932995386373305,0.32584547064513836,0.1272699663125179,0.2587648629174981,1378,-0.43915865397428,0.12053273892553967,0.029687012381666832,0.67718149435878,0.6268754631075605,0.28596440711887783
20,130,0.0486144932585042,0.30667840010886493,0.11458598425624222,0.2497207092493547,1420,-0.44970743751774733,0.10810248886885636,0.026752194068998474,0.6581353827472887,0.5888383590906614,0.28404326019590365
5,70,0.017390659102863193,0.10656174177091282,-0.010856931634425453,0.24033870572262228,1480,-0.5377567631609984,0.03233926617796273,0.00803871455447113,0.5204273041917097,0.2713475939887253,0.28289483473757915
25,160,0.028199141553739704,0.1651366880239593,0.03571176194234283,0.2295921877777226,1385,-0.5065465213282578,0.05566940126209215,0.013914964495249734,0.5680965091648278,0.3838863725211282,0.282501644659041
25,90,0.020931281851130024,0.12705248530077662,0.004081012326389222,0.22819873517853306,1455,-0.526886832274641,0.03972633318765413,0.009902865061140442,0.5360426944453089,0.3105427002374388,0.28206707604048464
5,180,0.049596435831059216,0.3010325370790543,0.12489661955806268,0.23696746906188482,1370,-0.4442413733158821,0.11164299142347824,0.027563647065896448,0.6624660944800129,0.608548049004448,0.28116185143467465
35,270,0.03714095206927315,0.20141126981557234,0.06729106575147394,0.2547284974290617,1268,-0.4796469078150599,0.07743394456239003,0.019326409255938932,0.607533035081672,0.4808817647386063,0.2810085951355885
45,160,0.02554654833079817,0.14721797447855733,0.0238092854052748,0.23295736249057541,1372,-0.5126142202512658,0.049835816724468025,0.01245102437809479,0.5563976411110197,0.3620072910017611,0.28087616147718547
30,170,0.024054497557130183,0.13794546174888245,0.017513327812938087,0.23150925971561476,1370,-0.5161695931494987,0.04660192672403943,0.011638297339650685,0.5498171729941,0.34918722618654374,0.28011585323990684
15,60,0.046496212513856605,0.3082864280974933,0.10512250825153227,0.2520508020076699,1490,-0.4507257368961428,0.10315854788778206,0.02553917286566893,0.6487930204437788,0.5851665462018323,0.2786051504500955
5,150,0.047378399464040655,0.293262661430872,0.1155980816112934,0.23684129600093565,1400,-0.44818491439437946,0.10571172286791902,0.02614411555610688,0.6526837748345141,0.5943283163139795,0.278580147489966
45,180,0.02293801103493376,0.12938591167315638,0.012585285455763498,0.23344810455517165,1352,-0.5177669132831852,0.04430180926294172,0.011061467864520464,0.5448930751738748,0.34342756377400446,0.27839688348951097
20,160,0.04237045023177455,0.2572092470653955,0.09394773592725623,0.2381159057318422,1390,-0.4622052988382894,0.09167019577289309,0.022786603620484323,0.630596959267866,0.5437732149364206,0.27828590700657996
20,210,0.03807640029347348,0.21982843762133952,0.076802371994407,0.2353625262353858,1340,-0.4732371100035502,0.08045945571172099,0.02005723465925176,0.6116586904032041,0.503994396169429,0.27696276443141415
5,160,0.025992249151375546,0.15204469840095203,0.025474876247935402,0.2352219140558606,1390,-0.506901070771208,0.0512767690780974,0.012816750224791259,0.5583633383186853,0.3826079280459847,0.27607195840928433
30,20,0.025094039562278958,0.16124526156473107,0.02015736264296911,0.25271359415939065,1520,-0.5090422344226258,0.04929657671871084,0.012320113592806707,0.5544019184610814,0.374887259194398,0.27561516516443757
25,150,0.016485871871376068,0.09474010065283944,-0.015425674561065776,0.2278103375455328,1395,-0.533552759365765,0.03089829746354016,0.0076897894438529195,0.5164368746202278,0.2865065105583767,0.2755538590666464
45,80,0.028827049887594436,0.17791942726100074,0.03658842141378858,0.2412525478420314,1452,-0.49752982274256785,0.057940345623281646,0.014484732866828417,0.5708658055213597,0.41639904097997726,0.27468635157095855
25,120,0.02720467980614094,0.1639049068430627,0.03173424442668436,0.22703171089470606,1425,-0.5019688953227158,0.0541959473179131,0.013548776736244179,0.5637105834717749,0.4003925066934511,0.2744796564222071
35,90,0.023666878754046605,0.14385752920096762,0.014999302461416376,0.2444699520847147,1448,-0.5115878604802848,0.04626161131311415,0.011559190888017594,0.5481076378896482,0.3657081682836483,0.2739628960376593
30,140,0.017660426864108514,0.10214379377681881,-0.010190382110555394,0.22958639926447033,1400,-0.528679499389769,0.03340478850512106,0.008323721230581997,0.5216170747968235,0.30407865011783736,0.27390835732242524
40,200,0.04368624719528191,0.2546539504801899,0.09275414784843422,0.25536590809918974,1337,-0.452687961794757,0.09650410632100861,0.023910008993987823,0.63640008615839,0.578091099799355,0.2720527303710665
20,50,0.0410846754847225,0.270818866336372,0.08141169689466544,0.25898828164708215,1500,-0.4581179266484309,0.089681440290486,0.02226304913463781,0.6249262408996724,0.5585115779429979,0.26989489524687127
30,230,0.057357433924416945,0.33633404350087526,0.15561580258324648,0.24006195581861056,1310,-0.4106253509131278,0.13968312915135025,0.033805017491726694,0.696694822757982,0.7297616596069542,0.26875787804850115
20,190,0.034919932460075076,0.20350842561871185,0.06209893077619338,0.24026069810842654,1360,-0.47465484478144304,0.07356910572808778,0.018345017338459665,0.5977375582900534,0.4988822877454693,0.26875160447939656
25,240,0.021896092123118827,0.1186995579200052,0.008179665023286342,0.23180559567181805,1305,-0.5115411011800985,0.04280416973847397,0.01069534104691774,0.5402978467134125,0.3658767742994618,0.2684454604095502
40,170,0.04707454790562049,0.28342521801910725,0.10636746626621484,0.25453786628571873,1367,-0.43915917566754803,0.10719244983112189,0.026401328252465696,0.6513436827091338,0.6268735819711224,0.2678785033050569
45,140,0.011873448903077621,0.06737285651981018,-0.03562216535926315,0.22813186719456846,1392,-0.5389301850815813,0.02203151582849319,0.0054744888881853,0.4960944688386737,0.26711643582105565,0.26713119744075486
25,130,0.014188506903080711,0.08232303123726514,-0.025663263753657198,0.22645183218721002,1415,-0.5317411744473609,0.026683107468265625,0.006643893578782086,0.5063046879724296,0.2930387750316063,0.26650164907121876
50,60,0.018256710001357757,0.11106789351903923,-0.007660988007278761,0.22755420018748643,1467,-0.5199069056089557,0.035115344313371,0.008764920397951771,0.5242468929253845,0.3357111185217834,0.2662594894912341
30,190,0.01885859291827008,0.10526747180724505,-0.004901613739436142,0.23286353074839064,1350,-0.516910750967776,0.036483266952684675,0.009110383490691511,0.5269014080496409,0.34651473822519896,0.26487656416718897
15,110,0.02576336559404102,0.15644975516054793,0.023085731555891265,0.2496505506047203,1440,-0.49688224621269195,0.05185004252096569,0.012962006627675134,0.5573538814167434,0.4187340908674163,0.2645274897314954
50,40,0.03157917455292747,0.20136743634930077,0.04925451158954455,0.23508860770807896,1487,-0.4800258286833624,0.06578640703468878,0.01642035511902191,0.5830036422046857,0.4795154410840915,0.2642479172180525
45,120,0.01005304429002929,0.05764813984206296,-0.04344225757626878,0.2289695854896003,1412,-0.5411224662918985,0.018578131414352255,0.004613116170066952,0.4880658449289061,0.25921144582031097,0.26388265770414093
45,40,0.039760308616408,0.25966627302205514,0.08650396304368883,0.228432408425358,1492,-0.45557406938499023,0.087275179357954,0.021646543020027918,0.619085317718068,0.5676842908851986,0.2630544351370879
35,100,0.03224372996204439,0.1985229421496355,0.04925114212034351,0.2485978890017869,1438,-0.47663100157156235,0.0676492503755093,0.01687536865583218,0.5859345650384106,0.4917566053319725,0.2626272139272956
40,230,0.047212262507601466,0.27031149840580815,0.10557281488716913,0.2577582357416969,1307,-0.4329152185769223,0.10905660157385431,0.026773355564612144,0.6519510524874036,0.649388220209222,0.2615492706784158
35,140,0.0361341187144264,0.21764854799732114,0.06388522721429316,0.2525485064067626,1398,-0.46408224322608604,0.0778614550370181,0.0193649158444377,0.6030925462541151,0.5370052754277208,0.2610631997495644
5,350,0.05935482409392234,0.31596698380766397,0.16483735934630742,0.23874942094432394,1200,-0.39740913184380144,0.1493544544850854,0.035766674980015116,0.7055040151523984,0.7774170785828614,0.2606276870318204
5,190,0.04128138244479973,0.24397595869137545,0.09079939930007046,0.23437800920323065,1360,-0.44792879124668983,0.0921605917090171,0.022790262705308265,0.6257937877030445,0.5952518524515505,0.25948009565666597
50,50,0.018171647409887637,0.11132157474485149,-0.007882246716185636,0.2319583052834379,1477,-0.513262998018494,0.035404164103083995,0.008844813181353708,0.5238717370117988,0.359667909658479,0.2588098430107154
45,220,0.019366799418631953,0.10502323998557861,-0.002739538913140882,0.23113399788947814,1312,-0.5095855574231692,0.03800500060591279,0.00949775814138568,0.5291427772653958,0.37292812965104466,0.25852150519046363
30,290,0.0548435217931742,0.30322691268840773,0.15450152592400146,0.22552218552400286,1250,-0.4082952593975909,0.13432319021800965,0.03245117183635271,0.685607587041658,0.7381635699296146,0.2584762399502762
25,170,0.021748751460009652,0.12456550614021933,0.00758503637330393,0.23055281134372746,1375,-0.5015421389166368,0.043363757045396724,0.010840836133990084,0.5396480226236249,0.401931317091922,0.2571742207089608
20,110,0.026373527076004377,0.16038611938134006,0.02652210985655725,0.24030995688031978,1440,-0.4880948163166927,0.054033614360067955,0.013500745222218698,0.5600449079213988,0.4504200557578728,0.2569054188176173
10,20,0.03478277881504632,0.23071023181417472,0.05740778960558134,0.2575047553060482,1530,-0.46318823559398703,0.07509426220733198,0.018671804866649107,0.597132662529025,0.5402289135992625,0.25592418969053876
40,220,0.04798218049234726,0.27753659263732144,0.1084550836347065,0.2580070897054081,1317,-0.42490973844851365,0.11292323086673915,0.027594084729154613,0.6553466612968865,0.6782546083661837,0.2552662803979654
30,280,0.03780500434704348,0.20386781188122982,0.07807066365578255,0.22806267441950578,1260,-0.45336270307843574,0.08338798955083626,0.020665625386375834,0.6104617389293924,0.5756580984692938,0.2546257877097865
5,300,0.03347688376835678,0.17743338139718112,0.05869671868343844,0.22960199599980954,1250,-0.4657023100560054,0.07188472774449164,0.017886621663956638,0.5913732065705268,0.5311635923303242,0.25461216690027155
20,90,0.029610573133943108,0.18419411944109032,0.03840818135656825,0.25022203068460536,1460,-0.4767007193462204,0.06211564600647772,0.015495191620738561,0.5743214183144737,0.4915052149952984,0.25457342832154206
25,190,0.005100940409283217,0.027735624270019743,-0.0646482884113656,0.23046332635927028,1355,-0.5463758900638777,0.009335954426332498,0.002313909552998299,0.4662253269827151,0.2402685008223194,0.2542771786412047
25,180,0.007162880134746752,0.039417684938571895,-0.055687218831469314,0.2305218348954228,1365,-0.5399869642408726,0.013264913061033818,0.003295018235563601,0.47531920559722546,0.26330587144278234,0.2537316824852231
20,250,0.06034831050635492,0.3529513984286825,0.17275800845425213,0.2335539224338738,1300,-0.38540239124635745,0.15658519998071052,0.03708992732952806,0.709885639274702,0.8207113256519206,0.25070654979671525
35,150,0.032705293227731635,0.19393625613912846,0.04925848172982181,0.25793107667059223,1388,-0.46375499149697275,0.07052278428780022,0.01753805024499895,0.5879702212019937,0.538185289029166,0.2501235681326458
5,90,0.011666089300524485,0.06950725825167203,-0.03529637779132964,0.23611234979252446,1460,-0.5236520151502895,0.022278324083554395,0.005557118129381608,0.4951799401393697,0.32220689591721474,0.24996388932239438
15,280,0.03880532595724473,0.21150986747976153,0.08264038665362543,0.22755612260218946,1270,-0.4449869262932694,0.08720554170094878,0.021537463235721976,0.6148735086752789,0.6058597128532572,0.24865354221671804
