candle_end_time,big_open,big_close,big_amp,small_open,small_close,small_amp,big_mom,small_mom,style,pos,strategy_amp,trade_time,strategy_amp_adjust,big_net,small_net,strategy_net,excess_return,peak,drawdown
2017-03-01,3278.8737,3282.6416,0.0013211683677054609,6446.4356,6467.6385,0.002583859441543712,0.02958535266066309,0.011410926106672603,big,big,0.0013211683677054609,2017-03-01,0.001049039694067222,1.0,1.0,1.0010490396940672,0.001049039694067222,1.0010490396940672,0.0
2017-03-02,3288.1144,3258.9301,-0.007223298455731442,6476.1055,6434.6262,-0.0051042277641213385,0.022409603515231913,0.0055228209042945675,big,big,-0.007223298455731442,,-0.007223298455731442,0.9927767015442686,0.9948957722358787,0.9938181637115336,-0.0010776085243450195,1.0010490396940672,-0.0072232984557314235
2017-03-03,3249.0172,3248.5652,-0.0031804609739864986,6417.3888,6452.839,0.0028304363662958743,0.025065172452354734,0.012747502329393035,big,big,-0.0031804609739864986,,-0.0031804609739864986,0.9896192139891239,0.997711761410289,0.9906573638266102,-0.007054397583678873,1.0010490396940672,-0.010380786010876013
2017-03-06,3246.7478,3259.6436,0.0034102440055689964,6457.5928,6517.3235,0.009993198342621135,0.024722240830963305,0.015884531039725314,big,big,0.0034102440055689964,,0.0034102440055689964,0.9929940569814262,1.0076820929308279,0.9940357471631727,-0.013646345767655221,1.0010490396940672,-0.007005943018573698
2017-03-07,3260.0087,3268.5095,0.002719898580323399,6517.8451,6523.1868,0.0008996484523133841,0.029398833458460727,0.020215819436073534,big,big,0.002719898580323399,,0.002719898580323399,0.9956949001072795,1.008588652566157,0.9967394235806725,-0.011849228985484461,1.0010490396940672,-0.004305099892720366
2017-03-08,3266.5302,3268.8708,0.00011053968177243689,6519.9741,6497.0878,-0.004000958549891576,0.03487184240808405,0.026077849655425922,big,big,0.00011053968177243689,,0.00011053968177243689,0.9958049639046798,1.0045533311733488,0.9968496028393651,-0.007703728333983695,1.0010490396940672,-0.004195036095320108
2017-03-09,3262.7893,3249.627,-0.0058869870292824755,6484.5815,6439.3822,-0.008881763918905383,0.03171945845592106,0.026547928525641806,big,big,-0.0058869870292824755,,-0.0058869870292824755,0.9899426729984778,0.995631125641917,0.9909811621573044,-0.0046499634846126625,1.0010490396940672,-0.010057327001522048
2017-03-10,3245.9388,3249.4352,-5.9022158543142744e-05,6436.7583,6447.9165,0.0013253290043879762,0.026913702670841033,0.04088345481570199,small,big,-5.9022158543142744e-05,,-0.00015901625632730454,0.9898842444450835,0.9969506644504018,0.9908235800428072,-0.006127084407594574,1.0010490396940672,-0.0102147439793609
2017-03-13,3246.6916,3270.6639,0.0065330430346788315,6444.5584,6507.8964,0.009302214133821263,0.027064663143597345,0.07903099351984144,small,small,0.009302214133821263,2017-03-13,0.009727163839877262,0.9963512008133937,1.006224513011975,1.0004614833422973,-0.005763029669677566,1.0010490396940672,-0.0005869406277533061
2017-03-14,3270.1013,3273.6999,0.000928251906287203,6508.369,6493.4846,-0.002214509745422477,0.027975362629255596,0.06764459976155801,small,small,-0.002214509745422477,,-0.002214509745422477,0.9972760657148804,1.0039962190218268,0.998245951637516,-0.0057502673843108365,1.0010490396940672,-0.0028001505874356873
2017-03-15,3270.1291,3282.388,0.0026539085027310616,6486.3,6486.0616,-0.0011431458542304762,0.02464603631850304,0.06879166225185962,small,small,-0.0011431458542304762,,-0.0011431458542304762,0.9999227451452513,1.0028485049063889,0.9971048109163991,-0.005743693989989751,1.0010490396940672,-0.0039400954611309505
2017-03-16,3291.1633,3296.5103,0.004302446877090693,6499.8323,6543.3407,0.008831106383571763,0.032590800595389435,0.08267580569769217,small,small,0.008831106383571763,,0.008831106383571763,1.0042248596374335,1.0117047667398231,1.005910349577173,-0.005794417162650056,1.005910349577173,0.0
2017-03-17,3301.1151,3264.4914,-0.009712968286493706,6543.5573,6483.2463,-0.009184054866652414,0.01580619766946767,0.0590081836514067,small,small,-0.009184054866652414,,-0.009184054866652414,0.9944708554232664,1.0024132146532307,0.9966720137357228,-0.00574120091750796,1.005910349577173,-0.009184054866652431
2017-03-20,3270.3307,3269.4123,0.0015074017349225866,6484.5404,6498.3416,0.0023283551636776867,0.016183533729977162,0.05284602550698936,small,small,0.0023283551636776867,,0.0023283551636776867,0.9959699225160614,1.0047471886377075,0.9989926201653974,-0.005754568472310151,1.005910349577173,-0.006877083444547046
2017-03-21,3270.7921,3287.2872,0.005467312886784148,6494.7728,6515.9458,0.0027090296391929503,0.020387149546881478,0.056880222586406015,small,small,0.0027090296391929503,,0.0027090296391929503,1.001415201708283,1.007469078551623,1.0016989207827605,-0.005770157768862472,1.005910349577173,-0.004186684028236563
2017-03-22,3273.4218,3268.9565,-0.005576239277176764,6486.3011,6499.7928,-0.002478995451435484,0.011604329885064768,0.051819916022933565,small,small,-0.002478995451435484,,-0.002478995451435484,0.9958310709277552,1.0049715672884314,0.9992157137144322,-0.0057558535739992145,1.005910349577173,-0.00665530070900943
2017-03-23,3270.8327,3282.3547,0.004098616791015752,6502.1273,6512.1874,0.0019069223252776712,0.012714175003892159,0.046352012027045975,small,small,0.0019069223252776712,,0.0019069223252776712,0.9999126008760749,1.006887970006363,1.0011211404666824,-0.005766829539680662,1.005910349577173,-0.004761069525235267
2017-03-24,3285.8082,3309.1389,0.008160056559396223,6509.2327,6546.615,0.005286641474721687,0.030113636469759175,0.054699188368737106,small,small,0.005286641474721687,,0.005286641474721687,1.0080719442536767,1.0122110257089971,1.0064137090090943,-0.005797316699902799,1.0064137090090943,0.0
2017-03-27,3307.5317,3299.0127,-0.0030600710051789104,6545.4462,6516.0326,-0.004671482896122736,0.026004431612993928,0.04102498206213978,small,small,-0.004671482896122736,,-0.004671482896122736,1.0049871725259316,1.0074824992151308,1.0017122645810348,-0.005770234634095983,1.0064137090090943,-0.0046714828961228385
2017-03-28,3301.9388,3290.6328,-0.002540123595159316,6509.0377,6498.6902,-0.0026614968132602224,0.026357467891013897,0.038805312146385385,small,small,-0.0026614968132602224,,-0.0026614968132602224,1.002434380896166,1.0048010877540543,0.9990462105810487,-0.005754877173005601,1.0064137090090943,-0.007320546572541821
2017-03-29,3292.0651,3286.2734,-0.0013247907818824123,6504.2455,6480.543,-0.002792439621140952,0.019927780471702405,0.030031370251152545,small,small,-0.002792439621140952,,-0.002792439621140952,1.001106365068913,1.0019952413852444,0.9962564343592715,-0.0057388070259729584,1.0064137090090943,-0.010092544009385182
2017-03-30,3283.4806,3268.1709,-0.005508519163378134,6467.063,6375.7437,-0.01617137638003474,0.010082650605090837,0.00703922813974045,big,small,-0.01617137638003474,,-0.01626975924239671,0.9955917514723508,0.9857915992057997,0.9800475820285576,-0.0057440171772421555,1.0064137090090943,-0.02619809999060585
2017-03-31,3266.3833,3288.0704,0.006088879868552777,6374.565,6401.6479,0.004062929944941063,0.010714108636714625,0.010184424658938651,big,big,0.006088879868552777,2017-03-31,0.006538830221614278,1.001653790045188,0.9897968014136844,0.9864559467765459,-0.003340854637138513,1.0064137090090943,-0.01983057469695901
2017-04-05,3305.0544,3323.8739,0.01088890919123875,6450.8955,6539.9665,0.021606717857756585,0.0144860615192548,0.026738334206797942,small,big,0.01088890919123875,,0.01078782030031955,1.0125607072060503,1.01118306163834,0.9970976562645528,-0.014085405373787108,1.0064137090090943,-0.00925668307292237
2017-04-06,3325.6145,3335.2529,0.0034234150699881116,6554.7454,6559.6526,0.0030101224524621273,0.019186791558460703,0.028983643501533374,small,small,0.0030101224524621273,2017-04-06,0.0006485835941039131,1.0160271227903772,1.014226846475727,0.9977443574461254,-0.016482489029601477,1.0064137090090943,-0.008614103211595408
2017-04-07,3335.1084,3334.1037,-0.0003445615773244315,6554.2567,6578.726,0.0029076844709732264,0.020212148567889,0.04230718720146198,small,small,0.0029076844709732264,,0.0029076844709732264,1.0156770388823442,1.0171758981272685,1.0006454832202727,-0.016530414906995805,1.0064137090090943,-0.005731465834761906
2017-04-10,3335.7631,3323.2231,-0.0032634257896657637,6575.4597,6566.5441,-0.0018517111063752756,0.012069188359774774,0.0325832754774511,small,small,-0.0018517111063752756,,-0.0018517111063752756,1.0123624522396841,1.015292382219569,0.9987925768654494,-0.016499805354119546,1.0064137090090943,-0.007572563922195178
2017-04-11,3320.1341,3327.9495,0.001422233734472922,6566.84,6629.1661,0.009536523176628009,0.019371288929095343,0.05105360608503107,small,small,0.009536523176628009,,0.009536523176628009,1.0138022682707732,1.0249747415536599,1.0083175854233708,-0.016657156130289064,1.0083175854233708,0.0
2017-04-12,3325.3984,3326.8493,-0.0003305939588327256,6625.8795,6576.4761,-0.007948209353209723,0.004417766506641829,0.029978343986452716,small,small,-0.007948209353209723,,-0.007948209353209723,1.013467111365432,1.0168280277260393,1.000303266159903,-0.01652476156613636,1.0083175854233708,-0.007948209353209694
2017-04-13,3316.9443,3323.2839,-0.0010717046906812966,6569.2398,6615.7042,0.005964911816527474,0.0018252583157429836,0.028171208044686757,small,small,0.005964911816527474,,0.005964911816527474,1.0123809739083305,1.0228933172439987,1.0062699869323313,-0.016623330311667406,1.0083175854233708,-0.0020307079045733234
2017-04-14,3324.3083,3300.5072,-0.006853672657939347,6623.4544,6528.1624,-0.0132324235415483,-0.006513889375103887,0.008331097544493682,small,small,-0.0132324235415483,,-0.0132324235415483,1.005442446108037,1.0093579596324067,0.9929545962680943,-0.016403363364312362,1.0083175854233708,-0.015236260259039184
2017-04-17,3291.0821,3302.8242,0.0007020133148021301,6500.9489,6456.598,-0.0109624111066845,-0.000633964023449507,-0.002686904357171893,empty,small,-0.0109624111066845,,-0.011061314865573824,1.006148280092472,0.9982929627251121,0.9819712128315542,-0.016321749893557946,1.0083175854233708,-0.02612904205251397
2017-04-18,3297.4697,3286.2593,-0.005015374418051,6452.918,6418.2114,-0.005945329103654862,-0.005480050432648542,-0.008948829365154398,empty,empty,0.0,2017-04-18,0.0,1.00110206974773,0.9923577825198486,0.9819712128315542,-0.010386569688294434,1.0083175854233708,-0.02612904205251397
2017-04-19,3279.0327,3273.1793,-0.003980209352317465,6390.3311,6350.6465,-0.01052706054524788,-0.0008662042962536143,-0.011457889069750316,empty,empty,0.0,,0.0,0.9971174739270957,0.9819111720607142,0.9819712128315542,6.004077083998638e-05,1.0083175854233708,-0.02612904205251397
2017-04-20,3272.4963,3292.5395,0.005914799717815722,6349.4075,6347.7732,-0.00045244212538053663,0.004340376066890972,-0.01599711336439147,big,empty,0.0,,0.0,1.0030152240805088,0.9814669140830923,0.9819712128315542,0.0005042987484619177,1.0083175854233708,-0.02612904205251397
2017-04-21,3292.9767,3306.2946,0.004177656790450124,6345.7705,6300.7128,-0.007413686424713406,0.00720547744231359,-0.02580937385415094,big,big,0.004177656790450124,2017-04-21,0.003943940325979334,1.0072054774423136,0.9741906261458491,0.9858440486967914,0.011653422550942372,1.0083175854233708,-0.022288153109164724
2017-04-24,3298.7354,3284.1481,-0.006698283933924132,6282.331,6138.5049,-0.025744372922377967,0.007738122397899838,-0.04601996927187468,big,big,-0.006698283933924132,,-0.006698283933924132,1.0004589291746013,0.9491106993688655,0.979240585344051,0.03012988597518551,1.0083175854233708,-0.028837144665200883
2017-04-25,3279.8089,3296.6092,0.0037943173147398923,6139.4842,6160.4612,0.003576815585827786,0.014789298364705772,-0.045309948070918926,big,big,0.0037943173147398923,,0.0037943173147398923,1.0042549878122546,0.9525054933110438,0.9829561348523179,0.03045064154127408,1.0083175854233708,-0.025152244627771866
2017-04-26,3297.699,3297.5106,0.00027343247115863,6159.8926,6176.3981,0.0025869654044734514,0.011616914192705163,-0.052310645620092355,big,big,0.00027343247115863,,0.00027343247115863,1.0045295837352455,0.9549695920698104,0.9832249069773111,0.028255314907500773,1.0083175854233708,-0.02488568959701699
2017-04-27,3287.8422,3298.7089,0.0003633953443547,6157.5184,6192.3044,0.002575335938918677,0.009239501980948805,-0.05072404181342782,big,big,0.0003633953443547,,0.0003633953443547,1.0048946251092414,0.9574289595808424,0.9835822063309603,0.026153246750117876,1.0083175854233708,-0.024531337596402896
2017-04-28,3293.1233,3287.3881,-0.0034318881547868996,6174.142,6211.8624,0.0031584364618768568,0.0056647390285353705,-0.043900499543811033,big,big,-0.0034318881547868996,,-0.0034318881547868996,1.00144593914852,0.9604529381164393,0.9802066622077938,0.019753724091354563,1.0083175854233708,-0.027879036944271664
2017-05-02,3276.1896,3276.0222,-0.003457425668724756,6205.1005,6216.115,0.000684593399879585,0.008122532216774392,-0.03467214603289115,big,big,-0.003457425668724756,,-0.003457425668724756,0.9979835142526677,0.9611104578587687,0.9768176705332215,0.015707212674452853,1.0083175854233708,-0.031240072915046022
2017-05-03,3273.5728,3266.5591,-0.002888594588888904,6205.6817,6197.4779,-0.0029981909922837113,0.00526980811926947,-0.03884023622204169,big,big,-0.002888594588888904,,-0.002888594588888904,0.9951007444735971,0.9582288651414268,0.9739960402957882,0.015767175154361435,1.0083175854233708,-0.034038427598356014
2017-05-04,3260.8703,3262.7194,-0.0011754570734691105,6180.0292,6176.3053,-0.003416325211905935,-0.0024290175459483754,-0.05095211718490167,empty,big,-0.0011754570734691105,,-0.0012753395277617097,0.9939310462646912,0.9549552437106681,0.9727538646457157,0.017798620935047582,1.0083175854233708,-0.03527035657393864
