candle_end_time,strategy_amp_adjust,strategy_net,small_net,excess_return
2023-01-12,-0.0011046062326792727,0.9988953937673207,1.0,-0.0011046062326792727
2023-01-13,0.014149226400658188,1.013028990844309,1.0070492229705879,0.005979767873721231
2023-01-16,0.01635034814520253,1.0295923675257967,1.0184347144461319,0.011157653079664875
2023-01-17,1.7094736595169024e-05,1.02960996813612,1.019508960760992,0.01010100737512798
2023-01-18,-0.0015838698413104257,1.0279791999592764,1.0226370907549867,0.005342109204289791
2023-01-19,0.00710913164610294,1.0352872394212425,1.0314264301698917,0.003860809251350794
2023-01-20,0.008024133880927264,1.043594522835574,1.0392577438240644,0.004336779011509639
2023-01-30,0.0051584796445249825,1.0489778839387591,1.0445598182670284,0.004418065671730753
2023-01-31,0.003546839999889473,1.0526984406565125,1.045527818614011,0.007170622042501629
2023-02-01,0.012204367839851127,1.0655459596507222,1.0582878246991736,0.007258134951548589
2023-02-02,0.0006654199102025249,1.0662549951475095,1.0589920304884535,0.00726296465905607
2023-02-03,-0.004152969233287451,1.061826870957823,1.0545940691675382,0.0072328017902847375
2023-02-06,-0.00651848142360012,1.0549053722244048,1.0477197173182309,0.007185654906173955
2023-02-07,0.0023646474261467265,1.0573998514976637,1.0501972050511106,0.007202646446553107
2023-02-08,-0.007849732738408721,1.0490995452657739,1.0420576434331787,0.007041901832595121
2023-02-09,0.0,1.0490995452657739,1.056402112544221,-0.007302567278447025
2023-02-10,0.0,1.0490995452657739,1.0530257150984532,-0.003926169832679349
2023-02-13,0.0,1.0490995452657739,1.061267366606658,-0.012167821340884233
2023-02-14,0.0003057793313852031,1.0494203382232818,1.0634928131693,-0.014072474946018154
2023-02-15,-0.0020112972292660736,1.047309642004678,1.0613538130208282,-0.014044171016150298
2023-02-16,-0.014859669536492426,1.0317469668221062,1.0455824460980425,-0.013835479275936313
2023-02-17,-0.008378602405929136,1.0231023692035803,1.0369256190614744,-0.013823249857894071
2023-02-20,0.0,1.0231023692035803,1.0549900103687486,-0.03188764116516829
2023-02-21,0.004295354428142328,1.0274969564955818,1.0612003540113655,-0.03370339751578366
2023-02-22,-0.011659073283668109,1.015517294181054,1.0598111601356486,-0.04429386595459461
2023-02-23,0.0,1.015517294181054,1.057359373586674,-0.041842079405620014
2023-02-24,0.0,1.015517294181054,1.0541215065196141,-0.03860421233856015
2023-02-27,-0.0019093125800437871,1.0135783542360222,1.04852945423004,-0.03495109999401791
2023-02-28,0.007979682666763077,1.0216663878607255,1.0568963865415502,-0.03522999868082466
2023-03-01,0.007016225407607601,1.0288346295293327,1.0643118098220117,-0.03547718029267899
2023-03-02,-0.003209414303599001,1.0255326729532832,1.061002092485328,-0.035469419532044855
2023-03-03,-0.00021141848251893247,1.025315856391794,1.0623462511041244,-0.037030394712330494
2023-03-06,-0.0006505235041969204,1.0246488643279852,1.0631610750549214,-0.038512210726936225
2023-03-07,-0.013577958816742064,1.0107362242465183,1.0447213068184227,-0.03398508257190436
2023-03-08,-0.00497672834044971,1.0057060646345914,1.0475835309672916,-0.041877466332700175
2023-03-09,0.0,1.0057060646345914,1.0449961897911741,-0.0392901251565827
2023-03-10,0.0,1.0057060646345914,1.0315216542199623,-0.02581558958537089
2023-03-13,0.0,1.0057060646345914,1.0381886676697445,-0.032482603035153046
2023-03-14,0.0,1.0057060646345914,1.0289445536190618,-0.02323848898447034
2023-03-15,0.0,1.0057060646345914,1.0348034759637659,-0.029097411329174427
2023-03-16,0.0,1.0057060646345914,1.0208709240162452,-0.015164859381653795
2023-03-17,0.0,1.0057060646345914,1.0279117517100722,-0.022205687075480762
2023-03-20,0.0,1.0057060646345914,1.0241163883931659,-0.01841032375857443
2023-03-21,0.0,1.0057060646345914,1.0364724403594967,-0.03076637572490526
2023-03-22,0.0,1.0057060646345914,1.042300773973033,-0.036594709338441556
2023-03-23,0.008243375575919032,1.013996477444354,1.04828886720968,-0.034292389765326003
2023-03-24,0.000688164635546995,1.0146942739607003,1.0490102625359312,-0.03431598857523088
2023-03-27,0.00023801532461176222,1.0149357867476987,1.0492599430540896,-0.03432415630639096
2023-03-28,-0.005019028614583587,1.009841794992047,1.043993677375765,-0.03415188238371791
2023-03-29,-0.003084544828003133,1.006726892706203,1.0407734320777475,-0.03404653937154456
2023-03-30,0.003992888528501659,1.0107466409674237,1.045033627738234,-0.03428698677081021
