candle_end_time,big_open,big_close,big_amp,small_open,small_close,small_amp,big_mom,small_mom,style,pos,strategy_amp,trade_time,strategy_amp_adjust,big_net,small_net,strategy_net
2019-04-29,2906.4685,2939.405,0.01609073770951963,1658.1915,1615.6164,-0.025459815011759646,0.03554673526426977,-0.046016483151491094,big,big,0.01609073770951963,,0.01609073770951963,1.0049503137806204,0.9692358334536668,0.9885937242214711
2019-04-30,2935.2412,2945.2438,0.0019863884017343736,1612.109,1623.7819,0.005054108141016478,0.018192786537044814,-0.07786400301665297,big,big,0.0019863884017343736,,0.0019863884017343736,1.0069465354282334,0.97413445617009,0.990557455329292
2019-05-06,2853.8845,2805.0354,-0.047605023393988644,1551.7192,1494.8864,-0.07937981079848211,-0.02890570235992662,-0.14780328893117567,empty,big,-0.047605023393988644,,-0.04770026289164919,0.9590108220526765,0.8968078473470259,0.9433076043008016
2019-05-07,2814.4689,2806.2577,0.0004357520764264322,1506.9715,1504.1637,0.006206023414220718,-0.038953270329023404,-0.14931437053767382,empty,empty,0.0,2019-05-07,0.0,0.9594287130097016,0.9023734578457183,0.9433076043008016
2019-05-08,2753.6111,2758.2435,-0.017109690246907894,1469.2375,1481.873,-0.01481933116721268,-0.06563085961689241,-0.16620490790669784,empty,empty,0.0,,0.0,0.9430131849161161,0.8890008867373997,0.9433076043008016
2019-05-09,2740.3494,2698.7804,-0.02155832144623926,1470.9767,1469.4755,-0.00836610154851325,-0.0889500498417618,-0.15530641677192214,empty,empty,0.0,,0.0,0.9226834035476527,0.8815634150422363,0.9433076043008016
2019-05-10,2731.5772,2793.7589,0.035193119084457436,1489.186,1533.8712,0.043822234531980975,-0.05855228430966597,-0.11905748925464277,empty,empty,0.0,,0.0,0.9551555104459577,0.9201954937710313,0.9433076043008016
2019-05-13,2751.7563,2741.1118,-0.018844539519856096,1513.9606,1503.0646,-0.02008421567599683,-0.07988547542150748,-0.12948400717139996,empty,empty,0.0,,0.0,0.9371560446817505,0.9017140890100535,0.9433076043008016
2019-05-14,2716.7262,2724.7337,-0.005974984311110543,1492.9016,1494.6033,-0.005629365497663907,-0.06955717657002725,-0.11619680206577454,empty,empty,0.0,,0.0,0.9315565520177147,0.8966380108286228,0.9433076043008016
2019-05-15,2743.7809,2783.5439,0.02158383404587383,1509.4518,1528.6912,0.022807322852826495,-0.04689967191061606,-0.09850522141091611,empty,empty,0.0,,0.0,0.9516631140408115,0.9170879234237075,0.9433076043008016
2019-05-16,2777.8502,2791.4146,0.0028275824929506754,1528.6266,1533.6697,0.00325670743705464,-0.04564597999873965,-0.07992538951564554,empty,empty,0.0,,0.0,0.9543540200012604,0.9200746104843545,0.9433076043008016
2019-05-17,2792.0771,2735.2124,-0.020133949288651087,1537.4461,1478.7481,-0.03581057903145635,-0.09520691077246357,-0.12888182685806726,empty,empty,0.0,,0.0,0.9351391045591346,0.8871262059307681,0.9433076043008016
2019-05-20,2726.0683,2715.4315,-0.007231942937959701,1478.2011,1469.311,-0.0063818171600694695,-0.10008055898950896,-0.14447473570068625,empty,empty,0.0,,0.0,0.9283762319159082,0.8814647286866117,0.9433076043008016
2019-05-21,2717.8744,2739.7852,0.008968629847595055,1469.969,1493.7156,0.016609553729605375,-0.08823492903066288,-0.12368753970263535,empty,empty,0.0,,0.0,0.936702494699267,0.896105464458484,0.9433076043008016
2019-05-22,2739.1115,2725.7343,-0.005128467735353803,1493.657,1488.6266,-0.0034069403840998325,-0.10409362956695067,-0.1323984354309885,empty,empty,0.0,,0.0,0.9318986461775765,0.8930524865632079,0.9433076043008016
2019-05-23,2710.5727,2685.9336,-0.01460182674444832,1486.9498,1451.2448,-0.025111602869383187,-0.09579382242917667,-0.14507543127380362,empty,empty,0.0,,0.0,0.9182912236027055,0.8706265071791174,0.9433076043008016
2019-05-24,2693.8792,2702.0252,0.005991063963755483,1452.0426,1443.7467,-0.005166667952918758,-0.09292859840211232,-0.1425663974343746,empty,empty,0.0,,0.0,0.9237927650606647,0.8661282691055134,0.9433076043008016
2019-05-27,2696.2581,2722.3345,0.007516325162326254,1447.9802,1491.9516,0.03338875164182209,-0.08488260893256605,-0.13200396475286524,empty,empty,0.0,,0.0,0.9307362918654652,0.8950472107726387,0.9433076043008016
2019-05-28,2719.0611,2748.7987,0.009721141909636799,1497.1173,1505.163,0.008855112994281988,-0.06120102664109739,-0.09869275499906371,empty,empty,0.0,,0.0,0.9397841114391384,0.9029729549592473,0.9433076043008016
2019-05-29,2728.4353,2755.8081,0.0025499866541702776,1492.5794,1497.8922,-0.004830573167158625,-0.047374864874057954,-0.09647107959510548,empty,empty,0.0,,0.0,0.9421805483811094,0.8986110780323513,0.9433076043008016
2019-05-30,2748.4289,2742.9635,-0.0046609196046707435,1494.3491,1485.2423,-0.008445133768638424,-0.06683036192698877,-0.08069619743894663,empty,empty,0.0,,0.0,0.9377891205920206,0.8910221872723877,0.9433076043008016
2019-05-31,2740.3026,2728.9459,-0.005110385172824805,1487.2757,1483.6576,-0.0010669639559820476,-0.07343972678934085,-0.0862950252124377,empty,empty,0.0,,0.0,0.9329966569749106,0.8900714987145878,0.9433076043008016
2019-06-03,2737.8055,2743.0644,0.005173609341247776,1489.429,1468.9816,-0.009891770176622905,-0.022092769310504967,-0.017328942185841023,empty,empty,0.0,,0.0,0.937823617194789,0.8812671160085408,0.9433076043008016
2019-06-04,2744.6964,2721.3139,-0.007929270636154229,1467.5864,1456.2678,-0.0086548395160293,-0.030269422512408606,-0.03184221238685658,empty,empty,0.0,,0.0,0.9303873599250745,0.8736398905487328,0.9433076043008016
2019-06-05,2741.9384,2719.5949,-0.0006316801600874111,1471.9536,1451.1766,-0.00349606027133198,-0.014012033382839517,-0.02071459565023459,empty,empty,0.0,,0.0,0.9297996526886136,0.8705855928359345,0.9433076043008016
2019-06-06,2727.697,2706.7621,-0.004718643942154821,1450.0997,1416.0552,-0.024202016487862354,0.002957521108423622,-0.036353311096374186,big,empty,0.0,,0.0,0.9254122591900369,0.8495156659640238,0.9433076043008016
2019-06-10,2717.9139,2743.3745,0.013526271850784477,1422.3433,1431.3371,0.010791881559419458,-0.018034627111165547,-0.06684661658684254,empty,big,0.013526271850784477,2019-06-10,0.009165845894530955,0.9379296369818899,0.8586835384139789,0.951953816432962
2019-06-11,2750.541,2812.8986,0.02534254801887248,1432.949,1487.3499,0.03913319930015091,0.026188935453125284,-0.010455106187718055,big,empty,0.0,2019-06-11,0.0,0.961699163845427,0.8922865724584919,0.951953816432962
2019-06-12,2802.5273,2796.7319,-0.005747345460657471,1481.4197,1473.9007,-0.009042391437280473,0.026423940071648166,-0.01385156850650604,big,big,-0.005747345460657471,2019-06-12,-0.002167702425406315,0.9561719465215819,0.8842181679960929,0.9498902638362055
2019-06-13,2798.0221,2794.5361,-0.0007851306734122376,1474.5528,1479.8305,0.004023201834424839,0.003948994661086447,-0.03196243950380562,big,big,-0.0007851306734122376,,-0.0007851306734122376,0.9554212265973115,0.8877755561516065,0.949144475853692
2019-06-14,2798.396,2785.6055,-0.0031957361366703463,1478.5268,1453.9575,-0.017483759119710007,-0.0020810595459377357,-0.05197481569858231,empty,big,-0.0031957361366703463,,-0.0032954165630566523,0.9523679524577326,0.8722539021754853,0.94601664942723
2019-06-17,2785.4728,2793.7037,0.002907159682158822,1450.5592,1442.3479,-0.007984827617038337,0.021384554998361338,-0.024615551492509158,big,empty,0.0,2019-06-17,0.0,0.9551366381716979,0.865289105128325,0.94601664942723
2019-06-18,2800.8296,2806.454,0.004563941408675554,1443.6491,1455.7456,0.00928881305266227,0.03352045522046865,-0.00923249060273823,big,big,0.004563941408675554,2019-06-18,0.0019079285157990178,0.9594958258255929,0.8733266138623674,0.9478215815690928
2019-06-19,2872.0726,2842.7358,0.012927986704930783,1501.254,1469.9874,0.009783165410220063,0.03757615743015186,-0.015885353276085534,big,big,0.012927986704930783,,0.012927986704930783,0.9719001751053027,0.8818705125829304,0.9600750063742645
2019-06-20,2847.3173,2942.6287,0.03513970591287463,1469.8136,1498.0144,0.019066149818699252,0.0795728329059806,0.006306349758898655,big,big,0.03513970591287463,,0.03513970591287463,1.0060524614351745,0.8986843878965295,0.9938117597525573
2019-06-21,2939.6478,2938.7729,-0.0013103250165406033,1531.3858,1523.8089,0.017219126865536172,0.09413460556135878,0.05000128165833906,big,big,-0.0013103250165406033,,-0.0013103250165406033,1.0047342057270037,0.9141589483837965,0.9925095433420213
2019-06-24,2942.5061,2949.5176,0.0036561858862929064,1526.6957,1514.4648,-0.006132068135315416,0.0915951487054969,0.048982345725881116,big,big,0.0036561858862929064,,0.0036561858862929064,1.0084077007494585,0.9085532634257988,0.9961383427263995
2019-06-25,2946.0203,2910.1212,-0.01335689605649415,1512.9275,1498.4655,-0.010564326090642728,0.0689800243136911,0.004366026350988816,big,big,-0.01335689605649415,,-0.01335689605649415,0.9949385039079797,0.8989550104802511,0.9828330264247146
2019-06-26,2896.7649,2903.4868,-0.0022797675918102556,1490.564,1504.5487,0.0040596196575763965,0.05627480106127836,-0.0004081285548475089,big,big,-0.0022797675918102556,,-0.0022797675918102556,0.9926702753509261,0.9026044259120735,0.9805923955429108
2019-06-27,2917.2036,2937.1283,0.011586586169429092,1510.0908,1525.2438,0.013755021688563351,0.06579565536511756,0.018260059034955978,big,big,0.011586586169429092,,0.011586586169429092,1.0041719350341105,0.9150197693666874,0.9919541138309557
2019-06-28,2932.6932,2930.5982,-0.0022232940930771994,1523.792,1511.5071,-0.00900623231512232,0.06840583186761329,0.017683848621871334,big,big,-0.0022232940930771994,,-0.0022232940930771994,1.0019393655025153,0.9067788887508413,0.9897487081090717
2019-07-01,2984.649,3002.9395,0.024684823733256867,1545.0608,1568.1598,0.03748093541869557,0.10040272326395328,0.05695532446300278,big,big,0.024684823733256867,,0.024684823733256867,1.026672062131356,0.9407658097191482,1.0141804805089627
2019-07-02,3000.7803,2999.0759,-0.0012866060072139751,1565.9873,1570.5116,0.0014997196076573793,0.09333047375774317,0.06911590996102324,big,big,-0.0012866060072139751,,-0.0012866060072139751,1.0253511396887791,0.9421766946501977,1.0128756298103407
2019-07-03,2990.0547,2964.7309,-0.011451860888215482,1566.3014,1544.3566,-0.01665380886075596,0.0894483359674163,0.06048942371725863,big,big,-0.011451860888215482,,-0.011451860888215482,1.01360896107549,0.9264858640644346,1.001276319000689
2019-07-04,2966.3315,2953.2719,-0.0038651062732202313,1548.5582,1532.7435,-0.00751970108458111,0.08592345867393703,0.056207425064599414,big,big,-0.0038651062732202313,,-0.0038651062732202313,1.009691254721445,0.9195189673075801,0.9974062796188926
2019-07-05,2952.7138,2961.9222,0.0029290564136676966,1535.4815,1547.737,0.009782132496402696,0.094267649159119,0.09299199635720412,big,big,0.0029290564136676966,,0.0029290564136676966,1.0126486973669109,0.9285138236787382,1.0003277388792429
2019-07-08,2944.973,2897.5121,-0.021746047212178654,1547.5983,1506.6612,-0.026539263453674633,0.05618540232111946,0.052624989598886174,big,big,-0.021746047212178654,,-0.021746047212178654,0.9906275909846189,0.9038717506917494,0.9785745646419229
2019-07-09,2894.332,2881.5517,-0.005508311768568586,1507.3859,1517.7927,0.0073881905235231304,0.024406532108907086,0.02046781325631586,big,big,-0.005508311768568586,,-0.005508311768568586,0.9851709053669295,0.9105497273946904,0.9731842708510839
2019-07-10,2896.7013,2878.7812,-0.0009614611460901923,1521.946,1510.4346,-0.004847895236286148,0.029337563604147965,0.024787219383232584,big,big,-0.0009614611460901923,,-0.0009614611460901923,0.9842237018191607,0.906135477708852,0.9722485919866745
2019-07-11,2897.4724,2887.8313,0.0031437262408133826,1522.8065,1514.1994,0.0024925276473406477,0.033384861265524535,0.023224889607289523,big,big,0.0031437262408133826,,0.0031437262408133826,0.9873178316974001,0.9083940454392776,0.9753050753978968
2019-07-12,2883.0876,2902.1295,0.004951189496422481,1517.0387,1518.0741,0.0025589100088139194,0.041830761750003775,0.04409798773347928,small,big,0.004951189496422481,,0.004850694377472875,0.9922062293753309,0.9107185440540991,0.9800359822434501
2019-07-15,2885.9772,2902.6099,0.00016553361936466615,1512.7677,1547.4677,0.019362427697040552,0.03898273106056305,0.07288102960457743,small,small,0.019362427697040552,2019-07-15,0.022835805327631853,0.9923704728636356,0.9283522660157006,1.002415893148036
2019-07-16,2900.0461,2884.561,-0.006218162488868972,1545.3368,1545.2729,-0.0014183171642290215,0.027831206212537207,0.061499275697621814,small,small,-0.0014183171642290215,,-0.0014183171642290215,0.9861997520142137,0.9270355680623598,1.0009941494810881
2019-07-17,2877.4885,2875.0299,-0.003304176961416383,1544.4212,1550.2173,0.003199693724001751,0.01136021856128866,0.05457863108214389,small,small,0.003199693724001751,,0.003199693724001751,0.9829411735142538,0.9300017979514154,1.0041970241789453
2019-07-18,2869.7295,2859.1646,-0.005518307826989921,1542.4329,1524.4792,-0.016602898187241255,-0.02836378915219584,0.017666585848573835,small,small,-0.016602898187241255,,-0.016602898187241255,0.9775170015429795,0.9145610727860767,0.9875244432265716
2019-07-19,2875.9644,2895.6249,0.012752081499610046,1532.3775,1541.9814,0.011480773237181552,-0.014682318596309418,0.0119257080070867,small,small,0.011480773237181552,,0.011480773237181552,0.9899823780139099,0.925060941074287,0.9988619874254299
2019-07-22,2897.7856,2881.9038,-0.004738562650155376,1545.9132,1515.9654,-0.01687179884270973,-0.02292368080800744,0.0009908450826985327,small,small,-0.01687179884270973,,-0.01687179884270973,0.9852912844931412,0.909453498959234,0.9820093889019588
2019-07-23,2885.7013,2881.0982,-0.0002795374363294689,1519.6289,1534.9261,0.012507343505333113,-0.009973124143420553,0.02433195825996659,small,small,0.012507343505333113,,0.012507343505333113,0.9850158586934362,0.9208283462728443,0.9942917176544178
2019-07-24,2894.9357,2906.5502,0.008834131373932408,1539.2316,1553.7177,0.012242674093560613,0.0010550762620997745,0.03268023162028588,small,small,0.012242674093560613,,0.012242674093560613,0.993717618194541,0.9321017476123751,1.0064645071075875
2019-07-25,2911.0081,2931.1758,0.008472449572692664,1552.8527,1566.0771,0.007954726910815335,-0.002026639421914167,0.026771654472550477,small,small,0.007954726910815335,,0.007954726910815335,1.0021368406041904,0.9395163624677253,1.0144706574070568
2019-07-26,2918.1073,2939.3547,0.0027903137027809333,1562.2027,1561.8552,-0.0026958442850610886,0.0029879565202763914,0.03330986668868441,small,small,-0.0026958442850610886,,-0.0026958442850610886,1.00493311676259,0.9369835726512453,1.0117358024829237
2019-07-29,2936.6432,2930.4891,-0.0030161722231073496,1561.269,1566.5244,0.0029895216918955914,-0.024126493390892567,-0.001042878410733361,empty,small,0.0029895216918955914,,0.0028892227397263603,1.00190206540973,0.939784705366636,1.0146589325700526
2019-07-30,2939.1432,2944.025,0.004618990051865612,1568.1619,1580.1286,0.00868432052510637,-0.018355954245772743,0.006123482309840833,small,empty,0.0,2019-07-30,0.0,1.006529841082801,0.9479460969726327,1.0146589325700526
2019-07-31,2931.853,2912.6612,-0.010653374207080457,1577.1955,1570.3934,-0.006161017527307688,-0.017563044254707894,0.01685931863146095,small,small,-0.006161017527307688,2019-07-31,-0.004412340535866477,0.9958069020351527,0.9421057844542413,1.0101819118317947
2019-08-01,2901.1544,2887.8665,-0.008512730557196257,1562.5334,1573.8657,0.0022111020079427224,-0.02214675865097282,0.02682914655974722,small,small,0.0022111020079427224,,0.0022111020079427224,0.9873298661911311,0.9441888764459426,1.0124155270854334
2019-08-02,2837.3685,2843.7704,-0.015269438528408452,1539.9196,1556.7442,-0.010878628335314722,-0.03989024424746879,0.0058195933805291755,small,small,-0.010878628335314722,,-0.010878628335314722,0.9722538934920638,0.9339173965807489,1.0014018348453693
2019-08-05,2823.3457,2786.7196,-0.02006167586525265,1552.3498,1531.3724,-0.016297989098016274,-0.03823711383293271,0.016401298447189072,small,small,-0.016297989098016274,,-0.016297989098016274,0.952748851022096,0.918696421032828,0.985080998658326
2019-08-06,2736.6812,2760.6799,-0.009344212456825485,1501.3957,1507.9105,-0.015320832476803159,-0.04194677471863506,-0.00651090231228546,empty,small,-0.015320832476803159,,-0.015419300393555435,0.9438461633401493,0.9046212270691455,0.9698917388280297
2019-08-07,2771.2382,2747.2491,-0.004865033428902765,1520.5821,1500.2514,-0.005079280235796402,-0.04569020389600986,-0.006741900642371346,empty,empty,0.0,2019-08-07,0.0,0.9392543202037578,0.9000264023496113,0.9698917388280297
2019-08-08,2771.4483,2786.8715,0.014422572747407658,1512.2725,1522.9742,0.015145994864594003,-0.034960421683912,0.005795009560828124,small,empty,0.0,,0.0,0.9528007839652134,0.9136581976175975,0.9698917388280297
2019-08-09,2800.4373,2772.1492,-0.0052827337033660715,1532.9751,1507.706,-0.010025251905121046,-0.044787904881570695,-0.006829772011787916,empty,small,-0.010025251905121046,2019-08-09,-0.01668038251168935,0.9477673911511667,0.9044985440313023,0.9537135736294506
2019-08-12,2787.4395,2824.8041,0.018994251824540953,1511.32,1539.9133,0.021361790693941618,-0.02680546221522917,-0.00488178202362477,empty,empty,0.0,2019-08-12,0.0,0.9657695236497803,0.923820252611874,0.9537135736294506
2019-08-13,2807.9587,2792.9137,-0.01128942003447242,1526.0781,1524.3574,-0.010101802484594358,-0.03177166300175316,-0.013535149681328074,empty,empty,0.0,,0.0,0.9548665458408055,0.9144880028887207,0.9537135736294506
2019-08-14,2827.038,2804.3553,0.004096653613035128,1546.2095,1536.6595,0.008070351480564675,-0.024582213910192663,-0.008745741645381,empty,empty,0.0,,0.0,0.9587783033257906,0.9218682424967924,0.9537135736294506
2019-08-15,2758.7354,2814.3881,0.003577578062237574,1507.9537,1555.7734,0.012438604648590035,-0.01566069333678799,0.02052779729628318,small,empty,0.0,,0.0,0.9622084075503184,0.9333349971033006,0.9537135736294506
2019-08-16,2817.266,2824.2258,0.0034955022727676255,1554.7193,1567.9928,0.007854228642808714,-0.02465757909458499,0.01686881566794529,small,small,0.007854228642808714,2019-08-16,0.00843671034273541,0.9655718092257867,0.9406656235708851,0.9617597788000973
2019-08-19,2839.2455,2877.2312,0.018768116911898503,1586.0085,1622.8437,0.03498160195633537,-0.0016213587698520326,0.07050180696736219,small,small,0.03498160195633537,,0.03498160195633537,0.9836937738281695,0.9735716139886499,0.9954036765596955
2019-08-20,2869.1589,2875.653,-0.0005485134458435015,1624.801,1611.5925,-0.006933015175768276,-0.0018899737606999922,0.049947942119167976,small,small,-0.006933015175768276,,-0.006933015175768276,0.9831542045666323,0.9668218272141694,0.9885025277640916
2019-08-21,2868.6307,2869.2196,-0.0022371962124776434,1614.3017,1609.8333,-0.0010915910814923713,-0.012843610958448326,0.036116985730419326,small,small,-0.0010915910814923713,,-0.0010915910814923713,0.9809546957038944,0.9657664531301903,0.9874234872207517
2019-08-22,2878.7299,2878.0047,0.0030618430182201006,1614.1272,1613.4575,0.0022512889999231067,-0.018139853638256764,0.03025419374307936,small,small,0.0022512889999231067,,0.0022512889999231067,0.9839582249901254,0.9679406725226171,0.9896464628557975
2019-08-23,2880.5722,2917.3773,0.01368051970172246,1614.5428,1615.5592,0.001302606359324665,-0.00747694723607184,0.03438474962339666,small,small,0.001302606359324665,,0.001302606359324665,0.9974192848727749,0.969201518198094,0.9909355826317966
2019-08-26,2869.462,2863.4793,-0.018474812976710275,1588.553,1600.7952,-0.009138631379153384,-0.022866421854290442,0.021876965338043952,small,small,-0.009138631379153384,,-0.009138631379153384,0.9789921501253862,0.9603443427911658,0.981879787621638
2019-08-27,2883.4157,2887.2385,0.008297318580232194,1611.902,1628.1214,0.0170703910156651,-0.01928872886609323,0.030372717764870494,small,small,0.0170703910156651,,0.0170703910156651,0.9871151598825229,0.976737796232293,0.9986408595267176
2019-08-28,2883.3474,2867.0269,-0.0070003222802689224,1629.986,1625.1881,-0.0018016469779218447,-0.015667562021975057,0.034892339715640874,small,small,-0.0018016469779218447,,-0.0018016469779218447,0.9802050356356061,0.974978059533489,0.996841661240122
2019-08-29,2867.7679,2855.4504,-0.004037806551448697,1625.9554,1620.8606,-0.0026627686973588194,-0.011224930238291853,0.029859536299698286,small,small,-0.0026627686973588194,,-0.0026627686973588194,0.9762471573209536,0.9723819184759516,0.9941873024683486
2019-08-30,2878.2124,2872.401,0.005936226383060239,1630.0523,1610.8982,-0.006146364468357035,0.01006783107384468,0.03478670419970098,small,small,-0.006146364468357035,,-0.006146364468357035,0.9820423814526298,0.9664053048025582,0.9880766649575654
2019-09-02,2871.2873,2894.9575,0.007852838096073622,1614.0289,1652.2882,0.0256937402996662,0.03884061388881754,0.07895910883596957,small,small,0.0256937402996662,,0.0256937402996662,0.9897542012776599,0.9912358717283749,1.0134640501831453
2019-09-03,2897.2856,2892.1821,-0.0009587014662564286,1656.0502,1660.4265,0.004925472444819334,0.0476339904528591,0.10114393394037657,small,small,0.004925472444819334,,0.004925472444819334,0.9888053224736615,0.9961181767008894,1.0184558394361374
2019-09-04,2888.9717,2919.6782,0.009507043142269689,1656.5905,1669.4104,0.005410597819295093,0.06276427572585241,0.1127537691349596,small,small,0.005410597819295093,,0.005410597819295093,0.9982059373337244,1.0015077715355076,1.023966294380039
2019-09-05,2938.1378,2955.8399,0.012385508786550536,1682.4379,1689.054,0.011766789041208758,0.0606301366962918,0.1090496477222005,small,small,0.011766789041208758,,0.011766789041208758,1.010569225741358,1.013292302206297,1.0360150897513172
2019-09-06,2974.8017,2981.0728,0.00853662608722483,1699.6642,1692.2391,0.0018857301187529263,0.07536520761580956,0.12239329153031164,small,small,0.0018857301187529263,,0.0018857301187529263,1.0191960773567685,1.0152030980196678,1.0379687346095436
2019-09-09,3004.8033,2981.5862,0.00017221988003801592,1702.9865,1733.2301,0.024222936345106305,0.05550193728478381,0.1255374572061947,small,small,0.024222936345106305,,0.024222936345106305,1.019371603182946,1.039794298040353,1.063111385196201
2019-09-10,2987.5127,2969.8048,-0.00395138668135786,1733.6279,1725.3082,-0.004570599137414089,0.06333568416381774,0.13182656508244062,small,small,-0.004570599137414089,,-0.004570599137414089,1.0153436718067745,1.0350418151186418,1.0582523292160482
2019-09-11,2978.9743,2957.1439,-0.004263209487707642,1730.3499,1703.5377,-0.01261832523603601,0.05448261138665278,0.10859803359169695,small,small,-0.01261832523603601,,-0.01261832523603601,1.011015049031844,1.0219813208625776,1.0448989571442073
2019-09-12,2970.0115,2999.5617,0.014344178516304318,1713.5914,1710.5723,0.004129406704647565,0.06579533220738099,0.09949964435694802,small,small,0.004129406704647565,,0.004129406704647565,1.0255172293778267,1.026201497380972,1.0492137699035178
2019-09-16,3003.648,2982.4481,-0.0057053668874356145,1715.9221,1714.3683,0.0022191403426794487,0.056023247149714406,0.09335215059660995,small,small,0.0022191403426794487,,0.0022191403426794487,1.0196662773348397,1.0284787825235284,1.0515421225084054
2019-09-17,2974.0089,2937.0077,-0.015235939897830897,1710.7668,1677.9866,-0.021221635981020004,0.020775702696397724,0.033979181112758994,small,small,-0.021221635981020004,,-0.021221635981020004,1.004130703217521,1.0066527801866114,1.0292266783658228
2019-09-18,2947.9715,2954.3577,0.005907373004163441,1683.1478,1679.3059,0.0007862398901159473,0.0273693314179424,0.04201645267026244,small,small,0.0007862398901159473,,0.0007862398901159473,1.0100624778263598,1.0074442507578902,1.0300358974363255
2019-09-19,2965.0334,2956.8294,0.0008366285504290971,1684.9328,1705.5991,0.01565718312548059,0.030534365511792894,0.05948802276608389,small,small,0.01565718312548059,,0.01565718312548059,1.0109075249330266,1.023217989880719,1.0461633581083047
2019-09-20,2964.916,2963.4349,0.0022339807633136033,1709.2259,1705.0471,-0.0003236399456354455,0.029683829216818225,0.05676604434885957,small,small,-0.0003236399456354455,,-0.0003236399456354455,1.013165872897216,1.022886835666101,1.0458247778559608
2019-09-23,2955.2647,2930.9132,-0.010974325773108862,1699.3442,1684.3236,-0.012154209698957863,0.004639749544907978,0.042563837957779516,small,small,-0.012154209698957863,,-0.012154209698957863,1.0020470605458458,1.0104544545671115,1.0331136041975335
2019-09-24,2936.9522,2940.0806,0.0031278306024209446,1685.12,1694.5964,0.006099065523988312,0.026751127553113374,0.05859662747614425,small,small,0.006099065523988312,,0.006099065523988312,1.0051812940068872,1.0166172824945223,1.039414631763258
2019-09-25,2930.1396,2928.8351,-0.0038248951406297804,1686.19,1672.6464,-0.01295293675827458,0.014407053660443925,0.027347469298051097,small,small,-0.01295293675827458,,-0.01295293675827458,1.0013365809599881,1.0034491031270019,1.0259511597724031
2019-09-26,2939.6752,2927.8766,-0.0003272632180623125,1677.7928,1623.7908,-0.029208564344502252,0.021223972471273278,-0.0008597774005359993,big,small,-0.029208564344502252,,-0.029305643488067745,1.0010088803281396,0.9741397954318837,0.9958850008479435
2019-09-27,2929.3167,2929.4659,0.000542816592748574,1628.1402,1647.5332,0.014621587953325133,0.025920779432904828,0.0164558259976213,big,big,0.000542816592748574,2019-09-27,-4.906171404073234e-05,1.0015522445578704,0.988383266129625,0.9958361410228145
2019-09-30,2917.0746,2897.7027,-0.010842659066282456,1648.8961,1627.5454,-0.012131955823409313,0.008808554237378363,0.010334110498105842,small,big,-0.010842659066282456,,-0.01094157480037583,0.9906927550330595,0.9763922440083435,0.9849401253968958
