candle_end_time,strategy_amp_adjust,strategy_net,small_net,excess_return
2017-02-14,-0.0022773506475118888,0.9977226493524881,1.0,-0.0022773506475118888
2017-02-15,-0.0013492582105085749,0.996376463876039,0.9900877744433735,0.006288689432665473
2017-02-16,0.004756170454461417,1.0011154001750469,0.997560881566934,0.0035545186081128444
2017-02-17,-0.005751291694877647,0.995357693488406,0.9893766714418638,0.0059810220465421615
2017-02-20,0.01455223605150091,1.0098423735997268,1.001596467964631,0.008245905635095863
2017-02-21,0.0015133067833394964,1.011370574913799,1.009341830971325,0.0020287439424739873
2017-02-22,0.0014826229517883593,1.0128700561409294,1.015582994341608,-0.0027129382006785274
2017-02-23,-0.005285253889856123,1.0075167807367917,1.0155466015293892,-0.008029820792597508
2017-02-24,0.0014437960547351025,1.008971429489899,1.0158873919800155,-0.006915962490116501
2017-02-27,-0.008015638266193226,1.0008838794901842,1.0077444061267173,-0.0068605266365331374
2017-02-28,0.004158490037498241,1.0050460451317367,1.01193510119994,-0.006889056068203336
2017-03-01,0.002583859441543712,1.0076429428446365,1.014549799265405,-0.006906856420768381
2017-03-02,-0.0051042277641213385,1.002499703759448,1.0093713060119107,-0.0068716022524626386
2017-03-03,0.0028304363662958743,1.0053372153781697,1.0122282672635423,-0.0068910518853726455
2017-03-06,0.009993198342621135,1.015383749572662,1.0223436651063145,-0.006959915533652383
2017-03-07,0.0008996484523133841,1.0162972379914692,1.0232634150023596,-0.0069661770108904175
2017-03-08,-0.004000958549891576,1.012231074867896,1.0191693804933146,-0.006938305625418639
2017-03-09,-0.008881763918905383,1.0032406774295395,1.010117358662396,-0.006876681232856452
2017-03-10,0.0013253290043879762,1.0045703013977187,1.0114560964956671,-0.0068857950979483995
2017-03-13,0.009302214133821263,1.0139150294537977,1.020864877692229,-0.006949848238431144
2017-03-14,-0.002214509745422477,1.011669704740042,1.0186041624718198,-0.00693445773177781
2017-03-15,-0.0011431458542304762,1.0105132187112178,1.0174397493463883,-0.006926530635170458
2017-03-16,0.008831106383571763,1.0194371684476622,1.026424868011741,-0.006987699564078742
2017-03-17,-0.009184054866652414,1.010074601559534,1.0169981257074245,-0.006923524147890436
2017-03-20,0.0023283551636776867,1.0124264139737749,1.019366058544866,-0.006939644571091197
2017-03-21,0.0027090296391929503,1.0151691071367317,1.0221275514106514,-0.006958444273919673
2017-03-22,-0.002478995451435484,1.012652507537702,1.0195937018599175,-0.006941194322215516
2017-03-23,0.0019069223252776712,1.014583557212074,1.0215379878527067,-0.006954430640632614
2017-03-24,0.005286641474721687,1.0199472967252021,1.0269384929472927,-0.0069911962220905455
2017-03-27,-0.004671482896122736,1.0151826303736038,1.0221411673421192,-0.00695853696851545
2017-03-28,-0.0026614968132602224,1.0124807250379873,1.0194207418825363,-0.006940016844549035
2017-03-29,-0.002792439621140952,1.0096534337457497,1.0165740710122906,-0.006920637266540908
2017-03-30,-0.01626975924239671,0.9932266154604472,1.0001346690917665,-0.0069080536313193
2017-03-31,0.0,0.9932266154604472,1.0041981461877934,-0.010971530727346135
2017-04-05,0.005593598049525417,0.9987823259194235,1.0258955722057552,-0.027113246286331716
2017-04-06,0.0034234150699881116,1.002201572385614,1.0289836435015334,-0.02678207111591946
2017-04-07,-0.0003445615773244315,1.0018562522310357,1.0319756032626282,-0.030119351031592467
2017-04-10,-0.0032634257896657637,0.9985867686999671,1.0300646825765585,-0.03147791387659138
2017-04-11,0.001422233734472922,1.0000069924892105,1.0398879182953757,-0.0398809258061652
2017-04-12,-0.0003305939588327256,0.9996763962187031,1.0316226714168908,-0.03194627519818771
2017-04-13,-0.0011715975202122308,0.9985051778318785,1.037776209679823,-0.03927103184794456
2017-04-14,-0.014584157464691772,0.9839428210890684,1.024043915331997,-0.040101094242928514
2017-04-17,0.003467507117169699,0.9873546498240827,1.0128179249408287,-0.025463275116745954
2017-04-18,-0.005015374418051,0.9824026965718113,1.0067963890549747,-0.024393692483163365
2017-04-19,-0.004079811331382244,0.9783946789183572,0.996197782510656,-0.017803103592298863
2017-04-20,0.0,0.9783946789183572,0.9957470606686376,-0.01735238175028042
2017-04-21,0.003943940325979334,0.9822534091472669,0.9883649042025102,-0.006111495055243332
2017-04-24,-0.006698283933924132,0.9756739969177335,0.9629200695253305,0.012753927392402997
2017-04-25,0.0037943173147398923,0.9793760136577799,0.966364257037915,0.013011756619864978
2017-04-26,0.00027343247115863,0.9796438068613879,0.9688642079389916,0.010779598922396216
2017-04-27,0.0003633953443547,0.9799998048599272,0.971359358753629,0.008640446106298216
2017-04-28,-0.0034318881547868996,0.9766365551379349,0.9744273355699018,0.002209219568033105
2017-05-02,-0.0035570799261578356,0.9731625808525018,0.9750944220924951,-0.0019318412399932372
2017-05-03,0.0,0.9731625808525018,0.9721709027795512,0.0009916780729506414
2017-05-04,0.0,0.9731625808525018,0.9688496508141041,0.004312930038397722
2017-05-05,0.0,0.9731625808525018,0.955261562984695,0.017901017867806845
2017-05-08,0.0,0.9731625808525018,0.9373564091789449,0.03580617167355693
2017-05-09,0.0,0.9731625808525018,0.9430760572755098,0.03008652357699204
2017-05-10,0.0,0.9731625808525018,0.923285802856497,0.04987677799600487
2017-05-11,0.0,0.9731625808525018,0.9212148792891205,0.051947701563381354
2017-05-12,0.0,0.9731625808525018,0.9198256934885667,0.05333688736393516
2017-05-15,0.0,0.9731625808525018,0.9244884127482014,0.048674168104300475
2017-05-16,0.0,0.9731625808525018,0.9435047395049562,0.029657841347545677
2017-05-17,0.0,0.9731625808525018,0.9455308152058959,0.027631765646605966
2017-05-18,0.0,0.9731625808525018,0.9374756740717465,0.03568690678075537
2017-05-19,0.0,0.9731625808525018,0.9372682036689853,0.03589437718351651
2017-05-22,0.0077954895607263985,0.9807488595924271,0.9237519602705945,0.056996899321832606
2017-05-23,0.010762569715148551,0.991304237566843,0.9043105435059443,0.08699369406089874
2017-05-24,-0.0012057637648368313,0.9901089588372557,0.909702640605983,0.08040631823127264
2017-05-25,0.021293820114191675,1.011192160900186,0.917789170540671,0.09340299035951494
2017-05-26,-0.00020406083390933638,1.0109858161845902,0.9156139470558623,0.09537186912872786
2017-05-31,0.004357684209268298,1.015391373111572,0.9136014245401627,0.10178994857140933
2017-06-01,0.006183924205948488,1.021670476402268,0.895702310058854,0.1259681663434139
2017-06-02,-0.006363231467960251,1.015169350676939,0.9055092317584009,0.10966011891853811
2017-06-05,-0.008489718362238108,1.0065508487997157,0.9122991265787814,0.09425172222093425
2017-06-06,0.007960902454022367,1.0145639019220236,0.9163338659024008,0.09823003601962277
2017-06-07,0.009421421905701832,1.024122536492326,0.9341368688490266,0.08998566764329952
2017-06-08,0.00981791875994742,1.034177288355839,0.9347583231773334,0.09941896517850568
2017-06-09,0.004572245105848305,1.0389058004011036,0.9363735836372394,0.10253221676386415
2017-06-12,0.002843388036405159,1.041859812724916,0.9259547293494791,0.11590508337543681
2017-06-13,-0.0012917082720977913,1.040514033786453,0.9380649866447791,0.1024490471416738
2017-06-14,-0.015692263327046874,1.024186013572788,0.9359276618816603,0.08825835169112772
2017-06-15,-0.0046752014949318355,1.0193977375910444,0.9445134949253675,0.07488424266567684
2017-06-16,-0.003615718561260084,1.0157118822699298,0.9432326091142786,0.07247927315565117
2017-06-19,0.01155049311846712,1.027443855376434,0.9501993071185032,0.07724454825793081
2017-06-20,-0.002717814835111243,1.024651453224048,0.9516884476602026,0.0729630055638455
2017-06-21,0.012319982117926953,1.0372751408048762,0.9534591305267741,0.08381601027810204
2017-06-22,0.004313805997457232,1.0417497445282935,0.9399910762314592,0.10175866829683433
2017-06-23,0.009951988138801715,1.0521172256294389,0.9428112838800611,0.1093059417493778
2017-06-26,0.010567775029474591,1.0632357637745258,0.9587059857956344,0.1045297779788914
2017-06-27,0.0029723121991298562,1.066396032405744,0.9589452371628591,0.10745079524288492
2017-06-28,-0.007838076227089652,1.0580375390154817,0.9547169884722002,0.10332055054328149
2017-06-29,0.006055913271690194,1.064444922589952,0.9595456244451273,0.10489929814482468
2017-06-30,-0.0009345978098218577,1.0634500946966234,0.9628652763817614,0.10058481831486199
2017-07-03,-0.007277211339325129,1.0557111436086908,0.9690206342853045,0.08669050932338629
2017-07-04,-0.0036951369785264143,1.0518101463232998,0.9642295519298136,0.0875805943934862
2017-07-05,0.007664312502559278,1.0598715479780842,0.9716197085400065,0.0882518394380778
2017-07-06,0.0012414343828697216,1.0611873089591697,0.9728259106532617,0.08836139830590795
2017-07-07,0.003927549322128243,1.0653551744551233,0.9766467323991969,0.08870844205592643
2017-07-10,-0.0031246331920914416,1.0620263303156545,0.9735950696021947,0.08843126071345986
2017-07-11,-0.01259563103007455,1.0486494385147744,0.9614281681496006,0.0872212703651738
2017-07-12,-0.0050338771972398,1.0433706660183366,0.9620553166980952,0.08131534932024143
2017-07-13,0.002274344234032055,1.0457436500765536,0.964712854750702,0.08103079532585156
2017-07-14,0.007609002968669509,1.0537007166144534,0.9613882458620588,0.09231247075239457
2017-07-17,-0.001954611953832397,1.051641140597997,0.9218141214527283,0.12982701914526873
2017-07-18,-0.0014340122475405837,1.050133074322362,0.9315358651478147,0.1185972091745473
2017-07-19,0.01318328692865589,1.0639772799544251,0.9505046773234442,0.11347260263098091
2017-07-20,0.003962688594566499,1.0681934905865784,0.9567675822617167,0.11142590832486177
2017-07-21,-0.007978968273962939,1.0596704086147344,0.9609754698014014,0.09869493881333302
2017-07-24,0.004130465965425101,1.0640473411720857,0.9674100797924958,0.09663726137958983
2017-07-25,-0.005290310240207652,1.0584182006270173,0.9652877200047462,0.09313048062227114
2017-07-26,-0.004795316590213483,1.0533427502701667,0.9642060377808843,0.08913671248928234
2017-07-27,-0.001378903333194792,1.0518902924408227,0.9700599314321771,0.0818303610086456
2017-07-28,0.007059527332907711,1.059316140711529,0.9749921928005858,0.08432394791094322
2017-07-31,0.0011001384186628549,1.0604815350954355,0.9879394220306901,0.07254211306474545
2017-08-01,-0.0012357877707471765,1.0591710049832614,0.9861410837641437,0.07302992121911778
2017-08-02,-0.0007826537451919302,1.0583420408294126,0.9807020054259173,0.07764003540349529
2017-08-03,-0.01213128121896756,1.045502995906255,0.9822871163232869,0.06321587958296804
2017-08-04,-0.005588409081171863,1.0396602974695401,0.9765062279082297,0.06315406956131042
2017-08-07,0.005466632025510121,1.0453437377473385,0.9887897118523797,0.056554025894958726
2017-08-08,-0.00039893854300177,1.0449267098396655,0.9888360028820599,0.05609070695760565
2017-08-09,-0.0014014001857106662,1.0434623493544422,0.994531164263162,0.04893118509128014
2017-08-10,-0.0055151116345273365,1.0377075380113263,0.9865616717301828,0.05114586628114348
2017-08-11,-0.010003883094981902,1.0273264331142795,0.9664786277249354,0.06084780538934409
2017-08-14,0.0,1.0273264331142795,0.9870988421877779,0.04022759092650163
2017-08-15,0.0036473085010624295,1.0310734095471434,0.9905685517285865,0.04050485781855695
2017-08-16,0.0006394224782038105,1.0317327010618862,0.9912019435267635,0.0405307575351227
2017-08-17,0.007475376727468452,1.0394452916843724,0.9986115514676248,0.04083374021674757
2017-08-18,-0.0028712224911146,1.0364608129846051,0.9957443155211642,0.04071649746344097
2017-08-21,0.008825891015308063,1.0456085031616449,1.0045326463290665,0.04107585683257842
2017-08-22,-0.004341014010115329,1.0410695020003244,1.0001719560377338,0.04089754596259065
2017-08-23,-0.008343735130720398,1.0323830938229628,0.9918267861513804,0.04055630767158236
2017-08-24,-0.0069893127264123445,1.025167445526773,0.9848945985725359,0.04027284695423705
2017-08-25,0.010820980506769828,1.0362607624709932,0.9955521238249122,0.040708638646080986
2017-08-28,0.012298625209474778,1.0490053452079084,1.0077960462723314,0.04120929893557701
2017-08-29,-0.0025569592901741878,1.0463230812450368,1.0052191528092145,0.041103928435822334
2017-08-30,0.007070192275416831,1.0537207866116458,1.0123262454985071,0.04139454111313867
2017-08-31,0.002628402521709372,1.0564903889843535,1.0149870463549682,0.041503342629385376
2017-09-01,0.008666925619223997,1.065646912603106,1.0237838635902023,0.04186304901290372
2017-09-04,0.005849348516509201,1.0718802527904636,1.0297723322139198,0.04210792057654378
2017-09-05,0.0010935338146849105,1.073052390092183,1.0308984230806226,0.04215396701156027
