holding_days,window_train,annual_ret,total_ret,sharpe,annual_vol,days,max_drawdown,calmar_ratio,risk_adjusted_ret,annual_ret_norm,max_dd_norm,composite_score
15,50,0.05190303984904299,0.3514743221669987,0.1545413938215292,0.20643685850203947,1500,-0.3858396244768735,0.13451972414552762,0.03187679044448004,0.6530990449265557,0.634955448646574,0.26668269685461676
35,340,0.0734875476644703,0.400902830501775,0.2556191843797949,0.2092470007454501,1198,-0.2918287462818693,0.25181737097787726,0.05204176876221882,0.7165580254881313,0.7882887647342026,0.2651039884214311
20,310,0.02075103608885054,0.1063466473320469,0.0035537767965892653,0.21133462562177355,1240,-0.5076709550886471,0.040874972028342824,0.0102163377785448,0.5615113924316846,0.43624650895001693,0.2621840220171741
5,360,0.031231750245641177,0.1563020692929824,0.05270336913628632,0.21311256623076313,1190,-0.45149610268126583,0.06917390883369212,0.017130736729819518,0.5923249482298779,0.5278686335991472,0.2562668736811704
40,230,0.05861167691632296,0.3436835111243437,0.1825333004821154,0.21153223447086097,1307,-0.3276508732920437,0.17888454356134392,0.039407509789578625,0.6728226018817393,0.7298622759145913,0.25201713854284
20,320,0.01293552576013357,0.0647423163746339,-0.03334135039776402,0.21188326674195526,1230,-0.5098703670398309,0.025370224661679645,0.006340084492961079,0.538533601032876,0.4326592312392584,0.24717575135123562
5,60,0.026154363962550997,0.16492319413126633,0.0297283817209385,0.2070198109107403,1490,-0.45374102598434063,0.057641611546613,0.014287056024215244,0.5773973084524289,0.5242071261115898,0.24691597808322321
15,300,0.0032224243455314383,0.016086566652369738,-0.07966928127076915,0.21059027252231902,1250,-0.5497752750663378,0.005861348248414062,0.001450815114586428,0.5099768454592651,0.36757365823584315,0.24671169435073265
15,30,0.04866226311848765,0.33189178108156203,0.137982068025104,0.20772455094145229,1520,-0.3468483856185476,0.1402983699396681,0.031783835715295215,0.643571082125304,0.6985508119417722,0.2409345139051811
20,340,0.001070075501030443,0.005148522164551528,-0.08913577726663287,0.21237178919015043,1210,-0.5464964726963812,0.001958064789971569,0.00048528301419849306,0.5036488872471583,0.3729214397887245,0.24067778913639343
5,40,-0.015823076253588253,-0.09114617027085292,-0.17195976982459268,0.20832242500748596,1510,-0.6169080907738418,-0.025649001026619676,-0.006061692491818211,0.45398260817389263,0.25807891200680266,0.24036415211968404
25,180,-0.02673317582362944,-0.13651214766075226,-0.2224765046024072,0.2100589269286991,1365,-0.658839950327249,-0.040576130531172164,-0.009120291591899808,0.4219066487653925,0.18968734713164018,0.2384284499962827
35,160,0.06987428274529539,0.4467680751226357,0.23860668982670166,0.20902298582457485,1378,-0.2524342892318231,0.2768018677570634,0.052235617844903305,0.7059349383077113,0.8525417836500097,0.23839192172039492
20,330,0.017468068870472253,0.08745217794057059,-0.01194192215152817,0.21202040152336313,1220,-0.47120204507610675,0.037071292565487225,0.00923707909517545,0.5518593885649828,0.49572791167369973,0.23758319849337806
20,180,0.0032343627377018347,0.017710263261950132,-0.0799455361559954,0.20971323814232562,1370,-0.528642408440076,0.006118243043054053,0.001524541430274299,0.510011944624053,0.4020417174695935,0.236395845995959
20,290,0.00716550706180441,0.03634467251688456,-0.06093376868052506,0.2106302173017833,1260,-0.510662206926874,0.014031794334117423,0.0035063534118732692,0.5215696050247998,0.4313677271280116,0.23568840537895636
25,170,-0.01700848849505443,-0.08935537172854957,-0.17657694112363428,0.20958845622510877,1375,-0.6104222659995766,-0.027863479827693945,-0.006626128406675576,0.45049746720927497,0.26865740078698963,0.23475100681039557
5,350,0.009574585324618967,0.04642163634825636,-0.0489501862148041,0.21298008202935204,1200,-0.49841851132453296,0.019209931226620736,0.004802434760572662,0.5286523540019155,0.45133739961612834,0.2346554279165023
35,330,0.05560337183192998,0.2961476563938936,0.16801630699408013,0.2119042637521156,1208,-0.30455032302945795,0.18257531720480785,0.03866934697898864,0.6639781114024458,0.7675396600984085,0.2345227799521895
30,160,0.04419426275623506,0.2672140834332235,0.11571534559038142,0.20908430625856553,1380,-0.34685051087558716,0.1274158790905954,0.028865460141464995,0.6304350518501709,0.6985473456119635,0.23174033261153057
15,290,-0.01610949390863403,-0.07799378262698509,-0.17156483931172098,0.21047141158699587,1260,-0.5971498950661326,-0.026977303423707296,-0.006489711311524718,0.45314053326722964,0.290304859960264,0.23010691529898153
20,280,0.022487624173979315,0.11859676030133448,0.011825956153328094,0.21035290015676578,1270,-0.4339720748017045,0.051818136418696106,0.012728623253836545,0.5666170038489107,0.5564506164247047,0.22969671776682601
25,320,-0.004052201440934544,-0.019544696827980435,-0.11351329749293379,0.21188884449799192,1225,-0.5421254182011603,-0.007474656795064606,-0.00185540004013256,0.48858926783536727,0.3800507028423226,0.22799727663206026
5,390,0.02876312558932903,0.13943586970181565,0.04168082651755351,0.2102435657229234,1160,-0.4010060148858219,0.07172741685063934,0.01722893922109179,0.5850671314004031,0.610218812002675,0.22648134837947967
15,60,0.030788831427475127,0.19637819737542195,0.0522468463261033,0.2064972756467574,1490,-0.3899292656671405,0.07896004259848946,0.018783364998210376,0.5910227560783262,0.6282851754042428,0.22523037663355547
