candle_end_time,big_open,big_close,big_amp,small_open,small_close,small_amp,big_mom,small_mom,style,pos,strategy_amp,trade_time,strategy_amp_adjust,big_net,small_net,strategy_net,excess_return,peak,drawdown
2023-02-08,3997.4697,3976.0573,-0.0038077746521388844,6319.5164,6268.2759,-0.007750507789187622,0.05736812208702746,0.053057463461539056,big,big,-0.0038077746521388844,2023-02-08,-0.005455942786358747,1.0,1.0,0.9945440572136413,-0.005455942786358747,0.9945440572136413,0.0
2023-02-09,3964.6112,4025.4243,0.01241606855112476,6256.3124,6354.562,0.013765523626680265,0.046967853334042076,0.0572498053852446,small,big,0.01241606855112476,,0.012314826944269663,1.0124160685511248,1.0137655236266803,1.006791695166679,-0.0069738284600011635,1.006791695166679,0.0
2023-02-10,4017.2126,3995.7754,-0.0073654099022555375,6348.9994,6334.252,-0.0031961290172319856,0.03527480033178332,0.05345861951652875,small,small,-0.0031961290172319856,2023-02-10,-0.0024225489553224566,1.0049592092146158,1.0105253982199476,1.0043526929973257,-0.0061727052226219215,1.006791695166679,-0.002422548955322536
2023-02-13,3988.7418,4034.0459,0.009577740530661405,6333.2194,6383.8279,0.00782663840971276,0.03700414915188999,0.05692177175659019,small,small,0.00782663840971276,,0.00782663840971276,1.014584447764372,1.0184344151156461,1.012213398361237,-0.006221016754409225,1.012213398361237,0.0
2023-02-14,4044.0325,4033.765,-6.963232619638937e-05,6394.6196,6397.2146,0.002096970690578903,0.03481742681735511,0.05768860417035082,small,small,0.002096970690578903,,0.002096970690578903,1.0145137998891516,1.0205700422344206,1.0143359801902117,-0.0062340620442089545,1.0143359801902117,0.0
2023-02-15,4035.0381,4010.7137,-0.005714586744641759,6398.8735,6384.3479,-0.0020112972292660736,0.029834729127327764,0.06155333669817198,small,small,-0.0020112972292660736,,-0.0020112972292660736,1.0087162727760488,1.0185173725362024,1.0122958490437102,-0.006221523492492276,1.0143359801902117,-0.002011297229266092
2023-02-16,4013.9499,3985.7312,-0.006228941248037634,6384.2145,6289.4786,-0.014859669536492426,0.02076856046175868,0.04558244609804252,small,small,-0.014859669536492426,,-0.014859669536492426,1.0024330383769873,1.003382540963138,0.9972534672537576,-0.006129073709380428,1.0143359801902117,-0.01684107955359195
2023-02-17,3978.3069,3919.8382,-0.016532223748555896,6284.9225,6237.4053,-0.008279430348964056,-0.01011314696984511,0.029667264925499204,small,small,-0.008279430348964056,,-0.008279430348964056,0.9858605910935943,0.9950751051018671,0.9889967766313672,-0.0060783284704999385,1.0143359801902117,-0.02498107535739071
2023-02-20,3921.1066,4020.9741,0.02580103944086254,6248.2555,6346.0678,0.017421106176954693,-0.000908530586633205,0.03589360751758863,small,small,0.017421106176954693,,0.017421106176954693,1.0112968190875922,1.012410414161891,1.0062261944857283,-0.006184219676162783,1.0143359801902117,-0.007995167146651569
2023-02-21,4018.1911,4035.8542,0.0037006207028291715,6349.9071,6383.4248,0.0058866373914252534,0.0027715858729724374,0.040893601581739825,small,small,0.0058866373914252534,,0.0058866373914252534,1.015039245033013,1.0183701071613647,1.0121494832264195,-0.0062206239349451575,1.0143359801902117,-0.0021555944051024597
2023-02-22,4007.2494,3989.1988,-0.011560229306598835,6352.0275,6375.0684,-0.0013090778479915022,-0.0072482941150002755,0.03635118432211093,small,small,-0.0013090778479915022,,-0.0013090778479915022,1.0033051586052344,1.0170369814130231,1.0108245007590717,-0.006212480653951413,1.0143359801902117,-0.0034618504122090363
