candle_end_time,strategy_amp_adjust,strategy_net,small_net,excess_return
2017-01-24,0.0010933889854365386,1.0010933889854365,1.0,0.0010933889854365386
2017-01-25,0.0030574174795579,1.0041541494115904,1.0023200790000208,0.0018340704115695772
2017-01-26,0.0029982135615829186,1.007164818000276,1.0094792206958463,-0.0023144026955703723
2017-02-03,-0.008868590994136616,0.9982326851657474,1.0067844456690114,-0.008551760503264005
2017-02-06,0.0009327289008491668,0.9991637656409738,1.0152439371535773,-0.016080171512603547
2017-02-07,-0.0028832199658263002,0.9962829567227475,1.014705420085647,-0.018422463362899433
2017-02-08,0.0049709191219289295,1.0012353987231726,1.0204911737602422,-0.019255775037069656
2017-02-09,0.004184645820903388,1.00542521425018,1.0269109148639568,-0.021485700613776748
2017-02-10,0.005359765483312406,1.01081405760957,1.027872917433125,-0.017058859823554817
2017-02-13,0.004303086481187712,1.0151636779158644,1.033151604435703,-0.017987926519838604
2017-02-14,0.0008214890714761669,1.0159976237830317,1.034000327187925,-0.018002703404893294
2017-02-15,-0.00991222555662652,1.0059268261710976,1.0237510827192127,-0.017824256548115036
2017-02-16,0.007547923847218474,1.0135194852509113,1.0314782779300846,-0.01795879267917333
2017-02-17,-0.008204221192209094,1.0052043472112988,1.0230158019829871,-0.01781145477168833
2017-02-20,0.012351005310200724,1.0176196314415424,1.0356510755856985,-0.018031444144156028
2017-02-21,0.00773301749199784,1.0254889018516802,1.043659783468809,-0.018170881617128876
2017-02-22,0.006183399101052922,1.0318299090055296,1.0501131484357151,-0.018283239430185505
2017-02-23,-3.58344048901893e-05,1.0317929339947924,1.0500755182559736,-0.018282584261181123
2017-02-24,0.0003355734243146724,1.0321391762828367,1.0504278956934239,-0.018288719410587184
2017-02-27,-0.008015638266193226,1.0238659220053867,1.0420080456568268,-0.01814212365144008
2017-02-28,0.004158490037498241,1.02812365824178,1.046341225733684,-0.01821756749190384
2017-03-01,0.002583859441543712,1.0307801852632026,1.0490448243888721,-0.018264639125669557
2017-03-02,-0.0051042277641213385,1.025518848422876,1.0436902606704186,-0.018171412247542484
2017-03-03,0.0028304363662958743,1.028421514265774,1.046644359539369,-0.01822284527359508
2017-03-06,0.009993198342621135,1.0386987344376506,1.0571036842184316,-0.018404949780781
2017-03-07,0.0008996484523133841,1.0396331981465072,1.0580547059118732,-0.018421507765365996
2017-03-08,-0.004000958549891576,1.035473668813632,1.0538214728900022,-0.018347804076370267
2017-03-09,-0.008881763918905383,1.0262768361429864,1.04446167935512,-0.01818484321213365
2017-03-10,0.0013253290043879762,1.027636990600458,1.0458459347127411,-0.01820894411228302
2017-03-13,0.009302214133821263,1.0371962899388592,1.0555746175484255,-0.01837832760956637
2017-03-14,-0.002214509745422477,1.0348994086468735,1.053237037270844,-0.01833762862397048
2017-03-15,-0.0011431458542304762,1.0337163676783332,1.0520330337181658,-0.01831666603983262
2017-03-16,0.008831106383571763,1.0428452268917399,1.0613236493579628,-0.018478422466222888
2017-03-17,-0.009184054866652414,1.0332676791105395,1.0515763947309833,-0.018308715620443783
2017-03-20,0.0023283551636776867,1.0356734932466578,1.0540248380596569,-0.01835134481299905
2017-03-21,0.0027090296391929503,1.0384791634363895,1.056880222586406,-0.018401059150016552
2017-03-22,-0.002478995451435484,1.0359047783138202,1.0542602213219023,-0.018355443008082117
2017-03-23,0.0018067316330452332,1.0377763802456226,1.0562706136745932,-0.018494233428970608
2017-03-24,0.006999744902359328,1.0450405501730358,1.061854737709375,-0.01681418753633923
2017-03-27,-0.0030600710051789104,1.041842651886215,1.0568943014639989,-0.015051649577783932
2017-03-28,-0.002540123595159316,1.0391962427837154,1.0540813806486995,-0.014885137864984133
2017-03-29,-0.0013247907818824123,1.0378195251807087,1.0511379220374693,-0.013318396856760506
2017-03-30,-0.005508519163378134,1.032102676438123,1.0341395750728737,-0.002036898634750761
2017-03-31,0.006088879868552777,1.0383870256469665,1.038341211719686,4.581392728053579e-05
2017-04-05,0.01088890919123875,1.049693927674597,1.0607763573213944,-0.01108242964679751
2017-04-06,0.0034234150699881116,1.0532874656854732,1.0639694240516084,-0.01068195836613528
2017-04-07,-0.0003445615773244315,1.0529245432949206,1.0670631114235136,-0.014138568128593043
2017-04-10,-0.0032634257896657637,1.0494884021857598,1.0650872188088873,-0.015598816623127565
2017-04-11,0.0013220915110994103,1.0508759218932868,1.0752444477561887,-0.024368525862901835
2017-04-12,-0.007654616070761455,1.0428318701731862,1.0666981797795463,-0.023866309606360048
2017-04-13,0.0017109149764835685,1.04461606683782,1.0730609403567815,-0.028444873518961522
2017-04-14,-0.014584157464691772,1.0293812216289102,1.0588617435080885,-0.029480521879178267
2017-04-17,0.0033671603664580108,1.0328473132803553,1.0472540657706122,-0.014406752490256913
2017-04-18,0.0,1.0328473132803553,1.0410277956944651,-0.008180482414109846
2017-04-19,0.0,1.0328473132803553,1.0300688330599037,0.0027784802204515735
2017-04-20,0.0,1.0328473132803553,1.0296027865277857,0.0032445267525695876
2017-04-21,0.003943940325979334,1.036920801449781,1.0219696343264577,0.014951167123323339
2017-04-24,-0.006797614105530703,1.029872213983528,0.9956596669450111,0.03421254703851684
2017-04-25,0.0,1.029872213983528,0.99922095795992,0.030651256023607854
2017-04-26,0.0,1.029872213983528,1.0018059080095871,0.028066305973940775
2017-04-27,0.0,1.029872213983528,1.0043858947683053,0.025486319215222597
2017-04-28,0.0,1.029872213983528,1.0075581838001364,0.02231403018339151
2017-05-02,0.0,1.029872213983528,1.0082479514827605,0.021624262500767433
2017-05-03,0.0,1.029872213983528,1.0052250315566362,0.02464718242689168
2017-05-04,0.0,1.029872213983528,1.0017908559376905,0.028081358045837446
2017-05-05,0.0,1.029872213983528,0.9877407686762232,0.04213144530730473
2017-05-08,0.0,1.029872213983528,0.9692268337827274,0.06064538020080046
2017-05-09,0.0,1.029872213983528,0.9751409517859754,0.05473126219755253
2017-05-10,0.0,1.029872213983528,0.9546778222415838,0.07519439174194409
2017-05-11,0.0,1.029872213983528,0.9525364865953353,0.07733572738819261
2017-05-12,0.0,1.029872213983528,0.9511000680230379,0.07877214596048998
2017-05-15,0.0,1.029872213983528,0.9559213212630855,0.07395089272044242
2017-05-16,0.007296591962920429,1.0373867713029152,0.9755842093514826,0.06180256195143263
2017-05-17,-0.007822592155718455,1.0292717176832749,0.9776791722891617,0.051592545394113176
2017-05-18,-0.0019270885479704125,1.0272882199433775,0.9693501537209063,0.05793806622247122
2017-05-19,0.0,1.0272882199433775,0.9691356292565695,0.058152590686808
2017-05-22,0.0077954895607263985,1.0352964345378033,0.9551598291602816,0.08013660537752165
2017-05-23,0.010762569715148551,1.0464388845903612,0.9350573978646366,0.11138148672572457
2017-05-24,-0.0012057637648368313,1.0451771265012058,0.9406328280303057,0.10454429847090008
2017-05-25,0.021293820114191675,1.0674329402203901,0.9489943026285881,0.11843863759180207
2017-05-26,-0.00020406083390933638,1.0672151189644665,0.946745120833589,0.12046999813087755
2017-05-31,0.004357684209268298,1.0718657054362704,0.9446641718938825,0.12720153354238783
2017-06-01,0.006183924205948488,1.0784940417176438,0.9261564816638352,0.1523375600538086
2017-06-02,-0.006363231467960251,1.0716313344933786,0.9362968419098731,0.1353344925835055
2017-06-05,-0.008489718362238108,1.0625334862753804,0.9433175953757181,0.11921589089966222
2017-06-06,0.007960902454022367,1.070992211713751,0.9474895171564586,0.12350269455729235
2017-06-07,0.009421421905701832,1.0810824811980269,0.9658978280281971,0.11518465316982973
2017-06-08,0.00981791875994742,1.0916964611712314,0.9665404120069989,0.1251560491642325
2017-06-09,0.004572245105848305,1.0966879649728936,0.9682105918510353,0.12847737312185825
2017-06-12,0.002843388036405159,1.099806274412167,0.9574374931085678,0.1423687813035992
2017-06-13,-0.0012917082720977913,1.0983856455498038,0.9699595031142381,0.12842614243556572
2017-06-14,-0.01579069410071421,1.0810413738163114,0.9677495086098663,0.11329186520644507
2017-06-15,0.010250642513961017,1.0921227424821036,0.9766272627862405,0.11549547969586316
2017-06-16,-0.0013561328853115562,1.090641678916227,0.9753028264384842,0.11533885247774278
2017-06-19,0.007385980867186559,1.0986971374896584,0.9825063944542718,0.11619074303538657
2017-06-20,0.0015671875684852843,1.1004190019850626,0.9840461662616178,0.11637283572344481
2017-06-21,0.0018605698860008069,1.1024664084421392,0.9858770529249988,0.11658935551714034
2017-06-22,-0.014125465753182298,1.086893556945656,0.9719510803770585,0.11494247656859746
2017-06-23,0.0028999493603094617,1.090045493220845,0.9748671760084507,0.11517831721239424
2017-06-26,0.008878809403217058,1.0997237993959885,0.9913023029897081,0.1084214964062804
2017-06-27,0.0029723121991298562,1.1029925218606067,0.9915496889816985,0.11144283287890822
2017-06-28,-0.007838076227089652,1.0943471823963533,0.9871776784521253,0.10716950394422797
