candle_end_time,big_open,big_close,big_amp,small_open,small_close,small_amp,big_mom,small_mom,style,pos,strategy_amp,trade_time,strategy_amp_adjust,big_net,small_net,strategy_net,excess_return,peak,drawdown
2017-02-03,3244.3247,3212.4018,-0.008868590994136616,6227.4615,6207.0921,-0.002669470526572626,0.007554964313115864,-0.02933338508477079,big,big,-0.008868590994136616,2017-02-03,-0.00993861929393014,1.0,1.0,0.9900613807060699,-0.00993861929393014,0.9900613807060699,0.0
2017-02-06,3217.7067,3215.3981,0.0009327289008491668,6206.5352,6259.2471,0.008402485279701333,0.008752503333725903,-0.021883229094329493,big,big,0.0009327289008491668,,0.0009327289008491668,1.0009327289008492,1.0084024852797013,0.990984839569469,-0.0174176457102323,0.990984839569469,0.0
2017-02-07,3214.6644,3206.1274,-0.0028832199658263002,6254.2002,6255.927,-0.0005304312079322804,0.011674180399771528,-0.018157055521606402,big,big,-0.0028832199658263002,,-0.0028832199658263002,0.9980468196724331,1.0078675971313524,0.9881276122941912,-0.019739984837161217,0.990984839569469,-0.002883219965826252
2017-02-08,3202.7598,3222.0648,0.0049709191219289295,6248.4708,6291.5977,0.00570190476966892,0.012908730868175233,-0.019300364796205893,big,big,0.0049709191219289295,,0.0049709191219289295,1.0030080296929231,1.0136143621906304,0.9930395147370504,-0.02057484745357996,0.9930395147370504,0.0
2017-02-09,3221.3594,3235.548,0.004184645820903388,6288.8842,6331.1771,0.006290834520458866,0.01901779291106709,-0.009814185748689086,big,big,0.004184645820903388,,0.004184645820903388,1.0072052630527102,1.019990842410732,0.9971950333923868,-0.022795809018345214,0.9971950333923868,0.0
2017-02-10,3238.8364,3253.2151,0.0054603115144638,6329.6825,6337.1081,0.0009367926226546697,0.029915499960047054,0.0008124335770838265,big,big,0.0054603115144638,,0.0054603115144638,1.0127049175479854,1.0209463623070778,1.0026400289153854,-0.01830633339169241,1.0026400289153854,0.0
2017-02-13,3255.5918,3276.4116,0.007130330853314826,6341.7267,6369.6526,0.005135544397609326,0.04022326304855839,0.015431834743085737,big,big,0.007130330853314826,,0.007130330853314826,1.0199258386668815,1.0261894776782836,1.0097891840483293,-0.01640029362995432,1.0097891840483293,0.0
2017-02-14,3279.6064,3272.4648,-0.0012046105562559806,6366.937,6374.8852,0.0008214890714761669,0.03419170957094142,0.029094054029621397,big,big,-0.0012046105562559806,,-0.0012046105562559806,1.018697225235025,1.02703248111946,1.0085727813376315,-0.018459699781828487,1.0097891840483293,-0.001204610556256033
2017-02-15,3274.3048,3268.0494,-0.0013492582105085749,6367.6437,6311.6959,-0.00991222555662652,0.026243649232082555,0.04650029428435731,small,big,-0.0013492582105085749,,-0.0014491232846874924,1.0173227396398545,1.0168523035126222,1.007111235035893,-0.009741068476729176,1.0097891840483293,-0.002651988211737533
2017-02-16,3268.3103,3283.5928,0.004756170454461417,6308.3181,6359.3361,0.007547923847218474,0.03108183474814319,0.04558819547115389,small,small,0.007547923847218474,2017-02-16,0.007986618489800312,1.022161299996781,1.0245274272634042,1.0151546482469163,-0.00937277901648792,1.0151546482469163,0.0
2017-02-17,3285.1944,3264.7079,-0.005751291694877647,6356.0922,6307.1627,-0.008204221192209094,0.01912693120761566,0.039312193122853945,small,small,-0.008204221192209094,,-0.008204221192209094,1.0162825522012844,1.0161219776326502,1.0068260949683994,-0.009295882664250854,1.0151546482469163,-0.008204221192209067
2017-02-20,3264.3939,3312.2167,0.01455223605150091,6307.2342,6385.0625,0.012351005310200724,0.03751063480627348,0.05648674026978617,small,small,0.012351005310200724,,0.012351005310200724,1.0310717357959394,1.0286721055742027,1.0192614094138028,-0.009410696160399912,1.0192614094138028,0.0
2017-02-21,3315.8621,3317.2291,0.0015133067833394964,6390.508,6434.4383,0.00773301749199784,0.03221649745179622,0.05103562344994428,small,small,0.00773301749199784,,0.00773301749199784,1.0326320636478288,1.0366268449601383,1.027143375721718,-0.00948346923842025,1.027143375721718,0.0
2017-02-22,3316.917,3322.1473,0.0014826229517883593,6432.7507,6474.225,0.006183399101052922,0.03257438129950829,0.04893871068396716,small,small,0.006183399101052922,,0.006183399101052922,1.0341630676461457,1.0430367224613923,1.0334946131478082,-0.009542109313584124,1.0334946131478082,0.0
2017-02-23,3320.7781,3304.9194,-0.005185772467102834,6470.617,6473.993,-3.58344048901893e-05,0.025860255242739383,0.05007551825597356,small,small,-3.58344048901893e-05,,-3.58344048901893e-05,1.0288001332834518,1.0429993458611644,1.0334575784833888,-0.009541767377775567,1.0334946131478082,-3.583440489021989e-05
2017-02-24,3300.8023,3304.3674,-0.00016702374042776302,6466.1821,6476.1655,0.0003355734243146724,0.02256251172845336,0.04799646111190192,small,small,0.0003355734243146724,,0.0003355734243146724,1.0286282992370381,1.043349348723213,1.0338043793818845,-0.009544969341328535,1.0338043793818845,0.0
2017-02-27,3299.6389,3276.017,-0.00857967549250127,6476.376,6424.2549,-0.008015638266193226,0.010758786505835394,0.03222337250147467,small,small,-0.008015638266193226,,-0.008015638266193226,1.019803002227181,1.0349862377585795,1.025517777438753,-0.00946846031982651,1.0338043793818845,-0.008015638266193231
2017-02-28,3275.2609,3278.3104,0.0007000574172844054,6424.9954,6450.9701,0.004158490037498241,0.02051692288305884,0.03929021771724628,small,small,0.004158490037498241,,0.004158490037498241,1.0205169228830588,1.0392902177172463,1.0297823828995094,-0.009507834817736871,1.0338043793818845,-0.003890481180569073
2017-03-01,3278.8737,3282.6416,0.0013211683677054609,6446.4356,6467.6385,0.002583859441543712,0.020912962534872515,0.033293365267525576,small,small,0.002583859441543712,,0.002583859441543712,1.0218651975602802,1.041975597558799,1.0324431958322997,-0.009532401726499273,1.0338043793818845,-0.0013166741955559008
2017-03-02,3288.1144,3258.9301,-0.007223298455731442,6476.1055,6434.6262,-0.0051042277641213385,0.01646930811295899,0.028564783444563924,small,small,-0.0051042277641213385,,-0.0051042277641213385,1.0144839602567772,1.0366571167842022,1.0271733706072543,-0.009483746176947916,1.0338043793818845,-0.00641418135469197
2017-03-03,3249.0172,3248.5652,-0.0031804609739864986,6417.3888,6452.839,0.0028304363662958743,0.00822466388633769,0.025628037215411847,small,small,0.0028304363662958743,,0.0028304363662958743,1.0112574336124454,1.0395913087869277,1.0300807194699118,-0.009510589317015983,1.0338043793818845,-0.0036018999205624912
2017-03-06,3246.7478,3259.6436,0.0034102440055689964,6457.5928,6517.3235,0.009993198342621135,0.007447146511193825,0.029401546830841285,small,small,0.009993198342621135,,0.009993198342621135,1.0147060682135092,1.0499801509309006,1.0403745204084844,-0.009605630522416142,1.0403745204084844,0.0
2017-03-07,3260.0087,3268.5095,0.002719898580323399,6517.8451,6523.1868,0.0008996484523133841,0.004701318397298815,0.029363346350364417,small,small,0.0008996484523133841,,0.0008996484523133841,1.0174659658078886,1.0509247639486452,1.0413104917355962,-0.009614272213049002,1.0413104917355962,0.0
2017-03-08,3266.5302,3268.8708,0.00011053968177243689,6519.9741,6497.0878,-0.004000958549891576,-0.0023015423336920637,0.020006617001373073,small,small,-0.004000958549891576,,-0.004000958549891576,1.0175784361719633,1.046720057529032,1.0371442516205949,-0.009575805908437207,1.0413104917355962,-0.00400095854989157
2017-03-09,3262.7893,3249.627,-0.0058869870292824755,6484.5815,6439.3822,-0.008881763918905383,-0.006978776364531147,0.010117358662395937,small,small,-0.008881763918905383,,-0.008881763918905383,1.0115879651169415,1.0374233370888761,1.027932581227851,-0.009490755861025102,1.0413104917355962,-0.012847186899507411
2017-03-10,3245.9388,3249.4352,-5.9022158543142744e-05,6436.7583,6447.9165,0.0013253290043879762,-0.005695813533296068,0.021582250184138507,small,small,0.0013253290043879762,,0.0013253290043879762,1.0115282590116839,1.038798264327349,1.0292949300923078,-0.009503334235041239,1.0413104917355962,-0.011538884644542077
2017-03-13,3246.6916,3270.6639,0.0065330430346788315,6444.5584,6507.8964,0.009302214133821263,-0.003937424884108642,0.02336097631323475,small,small,0.009302214133821263,,0.009302214133821263,1.018136616658601,1.048461388223964,1.038869651938883,-0.009591736285081032,1.0413104917355962,-0.002344007686549886
2017-03-14,3270.1013,3273.6999,0.000928251906287203,6508.369,6493.4846,-0.002214509745422477,0.0027543046040965358,0.029541318158797347,small,small,-0.002214509745422477,,-0.002214509745422477,1.0190817039138753,1.046139560262043,1.0365690649704407,-0.009570495291602255,1.0413104917355962,-0.004553326604107106
2017-03-15,3270.1291,3282.388,0.0026539085027310616,6486.3,6486.0616,-0.0011431458542304762,-0.009005660770927237,0.015818028406143325,small,small,-0.0011431458542304762,,-0.0011431458542304762,1.02178625351287,1.0449436701607828,1.0353841153411962,-0.009559554819586591,1.0413104917355962,-0.0056912673419070485
2017-03-16,3291.1633,3296.5103,0.004302446877090693,6499.8323,6543.3407,0.008831106383571763,-0.006245815219696471,0.016924927231021902,small,small,0.008831106383571763,,0.008831106383571763,1.0261824345883506,1.0541716788768125,1.0445277026116346,-0.009643976265177878,1.0445277026116346,0.0
2017-03-17,3301.1151,3264.4914,-0.009712968286493706,6543.5573,6483.2463,-0.009184054866652414,-0.017355010116499092,0.0013934177449810292,small,small,-0.009184054866652414,,-0.009184054866652414,1.016215157145037,1.0444901083391367,1.034934702881111,-0.0095554054580258,1.0445277026116346,-0.009184054866652505
2017-03-20,3270.3307,3269.4123,0.0015074017349225866,6484.5404,6498.3416,0.0023283551636776867,-0.01074371132923857,0.0037609864576622076,small,small,0.0023283551636776867,,0.0023283551636776867,1.0177470016359722,1.0469220522762985,1.0373443984406334,-0.009577653835665112,1.0445277026116346,-0.0068770834445470285
2017-03-21,3270.7921,3287.2872,0.005467312886784148,6494.7728,6515.9458,0.0027090296391929503,-0.005168977275347708,0.0061425700130732785,small,small,0.0027090296391929503,,0.0027090296391929503,1.0233113429335023,1.04975819514584,1.0401545951620599,-0.00960359998378002,1.0445277026116346,-0.004186684028236556
