candle_end_time,strategy_amp_adjust,strategy_net,small_net,excess_return
2023-03-06,-0.0005505785620530945,0.9994494214379469,1.0,-0.0005505785620530945
2023-03-07,-0.017344284576583213,0.9821146862526257,0.9826557154234168,-0.0005410291707911297
2023-03-08,0.0027397011338703425,0.9848053869721427,0.9853478984011665,-0.0005425114290238398
2023-03-09,-0.0024698184914463406,0.9823730964169229,0.9829142679411875,-0.0005411715242645831
2023-03-10,-0.012894339427117263,0.9697060442676549,0.9702402377425974,-0.0005341934749424349
2023-03-13,0.006463280167223973,0.9759735261116073,0.9765111722286419,-0.0005376461170346625
2023-03-14,-0.008904079131812792,0.9672833806045551,0.9678162394780188,-0.0005328588734636597
2023-03-15,0.005694108904213291,0.972791197514953,0.9733270905448729,-0.0005358930299198539
2023-03-16,-0.013463959361505351,0.9596935763643816,0.9602222541523244,-0.000528677787942855
2023-03-17,0.006896883365163697,0.9663124710268636,0.9668447950438476,-0.0005323240169839982
2023-03-20,-0.0036923046269218274,0.9627445510190388,0.963274909533592,-0.0005303585145531864
2023-03-21,0.012065085674214826,0.974360146509467,0.9748969038449362,-0.0005367573354692068
2023-03-22,0.00562324031646666,0.9798392077680774,0.9803789834190356,-0.0005397756509581964
2023-03-23,0.005745072234592641,0.985468454794991,0.9860113314960546,-0.000542876701063566
2023-03-24,0.000688164635546995,0.9861466193350281,0.9866898696246388,-0.0005432502896106639
2023-03-27,0.00013799152307925056,0.9862826992090096,0.9869247169342485,-0.0006420177252389747
2023-03-28,0.0,0.9862826992090096,0.9819713135395157,0.00431138566949385
2023-03-29,0.0,0.9862826992090096,0.97894237900309,0.0073403202059195705
2023-03-30,0.0,0.9862826992090096,0.9829494817464502,0.0033332174625593236
2023-03-31,0.0,0.9862826992090096,0.9913371537184706,-0.0050544545094610704
2023-04-03,0.010473720509014628,0.9966127485434013,1.0029065775088144,-0.006293828965413084
2023-04-04,-0.0007652085213100124,0.9958501319757697,1.0021391448496269,-0.0062890128738571915
2023-04-06,0.0012398696724744696,0.9970848563527361,1.0033816667829254,-0.006296810430189259
2023-04-07,0.007421216430702371,1.0044844388715055,1.0108279792947203,-0.006343540423214833
2023-04-10,-0.008344787746131677,0.9961022294348306,1.0023928343596546,-0.006290604924824028
2023-04-11,0.0016153443234527831,0.9977112775167268,1.0040120439345073,-0.0063007664177804346
2023-04-12,0.0035138657850009025,1.0012171010381024,1.0075400075034175,-0.006322906465315192
2023-04-13,-0.006020511623986535,0.9951892618431684,1.0014741011766117,-0.0062848393334433705
2023-04-14,0.004125520561533591,0.9992949356055197,1.0056057031728591,-0.006310767567339393
2023-04-17,0.004380422737819245,1.0036722698632339,1.0100106812603182,-0.006338411397084354
2023-04-18,-0.0014531896293179525,1.0022137437294347,1.0085429442128104,-0.006329200483375708
2023-04-19,-0.005098333169789582,0.9971041241565599,1.0034010562671731,-0.006296932110613218
2023-04-20,-0.0008124083991297715,0.9962940683912882,1.002585884821366,-0.006291816430077812
2023-04-21,-0.025240643025676968,0.9711469654624243,0.9773777101710245,-0.006230744708600189
2023-04-24,0.0,0.9711469654624243,0.9708470660528269,0.0002998994095974039
2023-04-25,0.0,0.9711469654624243,0.9566759956668256,0.014470969795598698
2023-04-26,0.0,0.9711469654624243,0.9604290336198176,0.01071793184260672
2023-04-27,0.0,0.9711469654624243,0.9628967989540811,0.008250166508343204
2023-04-28,0.0,0.9711469654624243,0.9759234206690431,-0.004776455206618846
2023-05-04,0.0,0.9711469654624243,0.9792297968337004,-0.008082831371276078
2023-05-05,0.0,0.9711469654624243,0.9695642640296718,0.0015827014327525202
2023-05-08,0.0,0.9711469654624243,0.9770709497662089,-0.005923984303784602
2023-05-09,0.0,0.9711469654624243,0.966655810119156,0.004491155343268272
2023-05-10,0.0,0.9711469654624243,0.9653788562146369,0.0057681092477873674
2023-05-11,0.0,0.9711469654624243,0.962354878506039,0.008792086956385337
2023-05-12,0.0,0.9711469654624243,0.9525313057687108,0.018615659693713482
2023-05-15,0.0,0.9711469654624243,0.963123968653396,0.008022996809028293
2023-05-16,-0.006231973771854249,0.9650948030450466,0.9555305306115314,0.009564272433515209
2023-05-17,0.0,0.9650948030450466,0.9572857011263305,0.007809101918716088
2023-05-18,0.0,0.9650948030450466,0.9582433540079963,0.006851449037050261
2023-05-19,0.0,0.9650948030450466,0.9565087926385509,0.008586010406495648
2023-05-22,0.0,0.9650948030450466,0.956232304847851,0.008862498197195534
2023-05-23,0.0,0.9650948030450466,0.9463991155518033,0.01869568749324324
2023-05-24,0.0,0.9650948030450466,0.9391064177926288,0.025988385252417756
2023-05-25,0.0,0.9650948030450466,0.9363539241368602,0.02874087890818633
2023-05-26,0.0,0.9650948030450466,0.9436710933015571,0.021423709743489505
2023-05-29,0.0,0.9650948030450466,0.9421342890347573,0.022960514010289312
2023-05-30,0.0,0.9650948030450466,0.947787527717385,0.01730727532766163
2023-05-31,0.0,0.9650948030450466,0.945675512509024,0.019419290536022538
2023-06-01,0.0,0.9650948030450466,0.9462475335676926,0.018847269477353934
2023-06-02,0.0,0.9650948030450466,0.95465346918294,0.01044133386210655
2023-06-05,0.0,0.9650948030450466,0.9533849903594389,0.011709812685607668
